trans_id,account_id,type,amount,transaction_date,channel,city,state_name
463576,T00470110,A00001601,d,$103.61,01.07.17 13:04:49,c4,Detroit,Michigan
463577,T01192595,A00004082,c,$1467.56,01.07.17 13:05:40,c2,Burlington,Vermont
463578,T01082090,A00003695,d,$548.26,01.07.17 13:09:33,c2,Boise,Idaho
463579,T00784900,A00002674,c,$202.9,01.07.17 13:10:07,c2,Buffalo,New York
463580,T01081936,A00003694,d,$345.36,01.07.17 13:18:49,c3,Los Angeles,California
463581,T00176602,A00000596,d,$186.49,01.07.17 13:19:58,c2,Des Moines,Iowa
463582,T00790059,A00002694,d,$134.69,01.07.17 13:22:49,c2,Denver,Colorado
463583,T00616769,A00002102,d,$358.31,01.07.17 13:32:48,c1,Manchester,New Hampshire
463584,T01163056,A00003981,d,$49.21,01.07.17 13:33:24,c4,Minneapolis,Minnesota
463585,T03047722,A00010105,d,$795.71,01.07.17 13:34:21,c3,Lowell,Massachusetts
463586,T00046354,A00000154,d,$202.9,01.07.17 13:35:01,c1,San Diego,California
463587,T00320736,A00001096,d,$99.29,01.07.17 13:35:26,c5,Little Rock,Arkansas
463588,T00843947,A00002872,d,$254.7,01.07.17 13:40:54,c4,New York City,New York
463589,T00340834,A00001157,d,$168.36,01.07.17 13:45:27,c4,Denver,Colorado
463590,T00430292,A00001461,d,$720.94,01.07.17 13:51:54,c4,New Britain,Connecticut
463591,T00550763,A00001875,d,$198.58,01.07.17 13:58:46,c2,Portland,Maine
463592,T01107092,A00003781,d,$43.17,01.07.17 14:12:22,c4,Des Moines,Iowa
463593,T00409900,A00001396,c,$1512.07,01.07.17 14:13:01,c2,San Diego,California
463594,T00848340,A00002889,d,$854.77,01.07.17 14:14:37,c3,Washington,District of Columbia
463595,T00107267,A00000364,d,$6.48,01.07.17 14:15:32,c5,New York City,New York
463596,T00856075,A00002916,d,$129.51,01.07.17 14:17:04,c2,Seattle,Washington
463597,T00314033,A00001071,d,$790.01,01.07.17 14:21:47,c3,Cranston,Rhode Island
463598,T00712334,A00002435,c,$610.68,01.07.17 14:22:03,c2,Bridgeport,Connecticut
463599,T01040910,A00003558,d,$479.19,01.07.17 14:28:35,c3,Charlotte,North Carolina
463600,T00442689,A00001505,d,$526.67,01.07.17 14:29:11,c1,Lawrence,Massachusetts
463601,T00222423,A00000756,c,$38.85,01.07.17 14:37:51,c3,Newton,Massachusetts
463602,T00464546,A00001580,d,$246.07,01.07.17 14:44:33,c1,Lawrence,Massachusetts
463603,T00937753,A00003199,d,$530.99,01.07.17 14:45:01,c4,Warwick,Rhode Island
463604,T00340560,A00001155,d,$138.14,01.07.17 14:48:12,c3,Wilmington,Delaware
463605,T03183613,A00010562,c,$606.5,01.07.17 14:53:01,c4,Springfield,Massachusetts
463606,T00471714,A00001605,c,$614.74,01.07.17 14:54:10,c4,Philadelphia,Pennsylvania
463607,T00859858,A00002930,c,$1713.29,01.07.17 14:56:53,c3,New York City,New York
463608,T00269774,A00000924,d,$133.83,01.07.17 14:58:33,c3,Nashville,Tennessee
463609,T03284290,A00010911,d,$805.16,01.07.17 15:04:00,c3,New York City,New York
463610,T01424494,A00004852,c,$103.61,01.07.17 15:11:14,c4,Charleston,West Virginia
463611,T01548101,A00005267,d,$336.73,01.07.17 15:22:26,c2,Charlotte,North Carolina
463612,T01088364,A00003718,d,$14.25,01.07.17 15:23:44,c2,Norwalk,Connecticut
463613,T00577498,A00001966,d,$31.08,01.07.17 15:32:46,c4,San Antonio,Texas
463614,T03047958,A00010105,d,$1377.12,01.07.17 15:34:27,c2,Lowell,Massachusetts
463615,T00797518,A00002716,d,$746.84,01.07.17 15:42:27,c4,Warwick,Rhode Island
463616,T00303321,A00001032,d,$466.24,01.07.17 15:43:25,c4,Nashville,Tennessee
463617,T00799366,A00002725,d,$992.91,01.07.17 15:43:48,c2,New Haven,Connecticut
463618,T01170654,A00004014,c,$1807.1,01.07.17 15:49:50,c3,Cambridge,Massachusetts
463619,T02583120,A00008533,c,$1872.93,01.07.17 15:52:21,c3,Charleston,West Virginia
463620,T01059831,A00003622,c,$526.67,01.07.17 16:10:59,c2,Hartford,Connecticut
463621,T01030892,A00003521,d,$1390.07,01.07.17 16:15:50,c3,Rochester,New York
463622,T01084188,A00003702,c,$228.8,01.07.17 16:29:39,c5,Hartford,Connecticut
463623,T00807333,A00002750,c,$21.58,01.07.17 16:30:09,c2,Oklahoma City,Oklahoma
463624,T00445641,A00001514,c,$38.85,01.07.17 16:34:11,c2,Denver,Colorado
463625,T00805786,A00002746,d,$162.32,01.07.17 16:35:40,c3,New Orleans,Louisiana
463626,T00372051,A00001267,d,$768.43,01.07.17 16:38:27,c2,Wilmington,Delaware
463627,T02777492,A00009192,d,$742.52,01.07.17 16:41:31,c4,New York City,New York
463628,T00652347,A00002228,c,$375.58,01.07.17 16:49:58,c3,Little Rock,Arkansas
463629,T01086645,A00003713,c,$1784.82,01.07.17 16:56:19,c3,Las Vegas,Nevada
463630,T00673536,A00002301,d,$211.53,01.07.17 16:57:12,c3,Virginia Beach,Virginia
463631,T01160777,A00003974,d,$613.01,01.07.17 16:59:45,c4,Lowell,Massachusetts
463632,T00084154,A00000280,d,$254.7,01.07.17 17:00:33,c2,Wichita,Kansas
463633,T00017096,A00000058,d,$120.88,01.07.17 17:00:52,c3,Newark,New Jersey
463634,T00760264,A00002593,d,$207.22,01.07.17 17:03:51,c3,Indianapolis,Indiana
463635,T00829631,A00002824,d,$99.29,01.07.17 17:03:57,c5,Nashville,Tennessee
463636,T02956624,A00009790,c,$64.76,01.07.17 17:06:37,c2,New Haven,Connecticut
463637,T01504454,A00005129,d,$510.57,01.07.17 17:07:27,c2,Cranston,Rhode Island
463638,T00571842,A00001945,c,$56.12,01.07.17 17:09:19,c4,Cambridge,Massachusetts
463639,T00859999,A00002930,d,$768.43,01.07.17 17:17:25,c4,New York City,New York
463640,T01026071,A00003503,d,$263.34,01.07.17 17:27:06,c3,New York City,New York
463641,T02770083,A00009167,c,$99.29,01.07.17 17:28:36,c5,Cambridge,Massachusetts
463642,T00485657,A00001654,d,$267.65,01.07.17 17:31:28,c3,Boise,Idaho
463643,T00633732,A00002164,d,$108.79,01.07.17 17:32:47,c4,Norwalk,Connecticut
463644,T00992765,A00003387,d,$233.12,01.07.17 17:33:12,c3,Wichita,Kansas
463645,T00362495,A00001232,d,$142.46,01.07.17 17:35:18,c4,Worcester,Massachusetts
463646,T00126369,A00000425,d,$222.76,01.07.17 17:36:38,c2,Boston,Massachusetts
463647,T00915605,A00003121,d,$120.88,01.07.17 17:37:23,c4,San Diego,California
463648,T00076907,A00000255,d,$785.69,01.07.17 17:37:54,c3,Cranston,Rhode Island
463649,T00906274,A00003088,d,$600.06,01.07.17 17:50:33,c2,Albuquerque,New Mexico
463650,T00467965,A00001592,d,$69.07,01.07.17 17:52:04,c1,Bridgeport,Connecticut
463651,T00642533,A00002193,d,$73.39,01.07.17 17:52:59,c3,Portland,Maine
463652,T01053237,A00003602,d,$1061.98,01.07.17 17:58:38,c3,Albuquerque,New Mexico
463653,T02502234,A00008260,d,$103.61,01.07.17 18:05:05,c2,Des Moines,Iowa
463654,T01023238,A00003492,d,$522.36,01.07.17 18:05:58,c4,Salt Lake City,Utah
463655,T00793090,A00002702,d,$43.17,01.07.17 18:08:27,c4,Chicago,Illinois
463656,T00193488,A00000655,d,$552.58,01.07.17 18:12:14,c2,Hartford,Connecticut
463657,T00945070,A00003222,d,$31.08,01.07.17 18:24:28,c2,Charlotte,North Carolina
463658,T03327257,A00011053,c,$1214.72,01.07.17 18:28:02,c3,San Diego,California
463659,T00318242,A00001086,d,$60.87,01.07.17 18:30:57,c3,Jackson,Mississippi
463660,T01659346,A00005628,d,$297.87,01.07.17 18:32:14,c3,Fall River,Massachusetts
463661,T00204583,A00000694,d,$90.66,01.07.17 18:36:29,c3,Danbury,Connecticut
463662,T00496458,A00001692,d,$129.51,01.07.17 18:42:01,c1,Cambridge,Massachusetts
463663,T01466555,A00004995,c,$1597.29,01.07.17 18:45:05,c3,Kansas City,Missouri
463664,T00269486,A00000923,d,$77.71,01.07.17 18:45:42,c3,Oklahoma City,Oklahoma
463665,T00075338,A00000249,d,$444.65,01.07.17 18:48:23,c2,Anchorage,Alaska
463666,T02042823,A00006924,d,$388.53,01.07.17 18:48:24,c2,Chicago,Illinois
463667,T02963569,A00009814,c,$1367.11,01.07.17 18:51:30,c3,Phoenix,Arizona
463668,T03387030,A00011244,d,$1955.6,01.07.17 18:52:02,c1,Salt Lake City,Utah
463669,T00908249,A00003094,d,$41.44,01.07.17 18:57:12,c2,Cambridge,Massachusetts
463670,T00403994,A00001375,d,$129.51,01.07.17 19:04:19,c3,Atlanta,Georgia
463671,T00460273,A00001565,d,$69.07,01.07.17 19:04:25,c2,Providence,Rhode Island
463672,T01326741,A00004527,d,$522.36,01.07.17 19:07:38,c4,Boston,Massachusetts
463673,T00517368,A00001767,c,$73.39,01.07.17 19:13:50,c2,Omaha,Nebraska
463674,T00960844,A00003273,d,$470.21,01.07.17 19:21:36,c3,Chicago,Illinois
463675,T01025802,A00003502,d,$889.3,01.07.17 19:24:29,c3,Chicago,Illinois
463676,T00305137,A00001040,c,$1897.88,01.07.17 19:33:25,c3,Atlanta,Georgia
463677,T00268478,A00000919,d,$427.38,01.07.17 19:35:10,c2,Nashua,New Hampshire
463678,T01060145,A00003623,d,$159.73,01.07.17 19:38:45,c3,Quincy,Massachusetts
463679,T02583345,A00008533,d,$125.19,01.07.17 19:39:13,c4,Charleston,West Virginia
463680,T00821701,A00002799,c,$2113.34,01.07.17 19:39:53,c2,Houston,Texas
463681,T00078742,A00000263,c,$1056.67,01.07.17 19:44:10,c2,Phoenix,Arizona
463682,T00848709,A00002890,d,$954.06,01.07.17 19:47:00,c2,Lawrence,Massachusetts
463683,T00546332,A00001859,d,$131.24,01.07.17 19:48:14,c2,Buffalo,New York
463684,T00253881,A00000870,d,$56.98,01.07.17 19:54:14,c2,Los Angeles,California
463685,T00474147,A00001614,d,$556.89,01.07.17 19:57:23,c4,Norwalk,Connecticut
463686,T00883581,A00003010,c,$1386.19,01.07.17 20:12:34,c3,San Diego,California
463687,T01108836,A00003786,d,$17.27,01.07.17 20:16:23,c2,Omaha,Nebraska
463688,T01009603,A00003448,d,$1148.32,01.07.17 20:22:33,c2,Brockton,Massachusetts
463689,T00705734,A00002417,d,$107.92,01.07.17 20:22:50,c5,Portland,Maine
463690,T00102872,A00000351,c,$245.55,01.07.17 20:25:14,c2,Buffalo,New York
463691,T00885914,A00003018,d,$461.92,01.07.17 20:25:33,c2,Little Rock,Arkansas
463692,T00386257,A00001312,d,$211.53,01.07.17 20:30:37,c4,Minneapolis,Minnesota
463693,T00486084,A00001656,d,$1001.54,01.07.17 20:34:28,c4,Charleston,West Virginia
463694,T01273501,A00004355,d,$69.07,01.07.17 20:34:33,c3,Des Moines,Iowa
463695,T02979465,A00009869,d,$600.06,01.07.17 20:37:17,c2,Portland,Oregon
463696,T00313720,A00001071,c,$1868.27,01.07.17 20:37:52,c2,Cranston,Rhode Island
463697,T00208020,A00000706,d,$1131.05,01.07.17 20:40:05,c3,Burlington,Vermont
463698,T02997020,A00009928,c,$246.07,01.07.17 20:44:43,c4,Lynn,Massachusetts
463699,T00334899,A00001138,c,$402.21,01.07.17 20:47:50,c2,Manchester,New Hampshire
463700,T00617993,A00002108,d,$90.66,01.07.17 20:48:19,c2,Chicago,Illinois
463701,T00822116,A00002799,d,$1916.75,01.07.17 20:52:45,c4,Houston,Texas
463702,T00616949,A00002103,d,$116.56,01.07.17 20:55:12,c4,Worcester,Massachusetts
463703,T00180643,A00000612,d,$16.84,01.07.17 20:56:07,c4,New York City,New York
463704,T02370162,A00007815,d,$723.92,01.07.17 20:58:30,c3,Atlanta,Georgia
463705,T00184184,A00000625,d,$2050.57,01.07.17 21:06:57,c2,Los Angeles,California
463706,T01207251,A00004130,c,$492.14,01.07.17 21:20:51,c4,Los Angeles,California
463707,T00562490,A00001913,c,$194.26,01.07.17 21:21:11,c3,Worcester,Massachusetts
463708,T01146554,A00003921,c,$73.39,01.07.17 21:21:42,c3,Albuquerque,New Mexico
463709,T00756150,A00002580,c,$246.07,01.07.17 21:25:11,c4,Lynn,Massachusetts
463710,T00544544,A00001851,c,$159.73,01.07.17 21:29:07,c5,Lowell,Massachusetts
463711,T00102395,A00000348,d,$172.68,01.07.17 21:29:17,c2,Wichita,Kansas
463712,T01010849,A00003454,d,$120.88,01.07.17 21:33:20,c1,Birmingham,Alabama
463713,T00805085,A00002742,d,$133.83,01.07.17 21:36:49,c3,Minneapolis,Minnesota
463714,T02095496,A00007101,d,$759.79,01.07.17 21:39:25,c3,Houston,Texas
463715,T00303236,A00001032,d,$947.06,01.07.17 21:39:25,c2,Nashville,Tennessee
463716,T00110280,A00000372,d,$414.43,01.07.17 21:39:31,c2,Lowell,Massachusetts
463717,T01044026,A00003570,d,$25.9,01.07.17 21:44:07,c2,Portland,Maine
463718,T01147389,A00003925,c,$1829.67,01.07.17 21:51:00,c2,New York City,New York
463719,T02383614,A00007859,c,$392.85,01.07.17 21:59:53,c2,New Haven,Connecticut
463720,T01754626,A00005952,d,$877.6,01.07.17 22:15:37,c2,Buffalo,New York
463721,T00761830,A00002600,c,$1558.57,01.07.17 22:52:00,c2,New York City,New York
463722,T00653071,A00002232,d,$133.83,01.07.17 22:52:47,c3,New York City,New York
463723,T00377113,A00001284,c,$43.17,02.07.17 06:54:15,c2,Lowell,Massachusetts
463724,T00621949,A00002122,d,$113.36,02.07.17 07:08:18,c4,Cranston,Rhode Island
463725,T01035422,A00003540,d,$69.07,02.07.17 07:12:30,c3,Albuquerque,New Mexico
463726,T00008940,A00000031,d,$1562.75,02.07.17 07:30:30,c2,Cranston,Rhode Island
463727,T00916582,A00003124,d,$259.02,02.07.17 07:30:40,c2,Seattle,Washington
463728,T01535304,A00005228,d,$362.63,02.07.17 07:36:07,c4,Syracuse,New York
463729,T01890176,A00006397,d,$505.09,02.07.17 07:59:44,c4,Worcester,Massachusetts
463730,T00101307,A00000345,d,$25.9,02.07.17 08:03:46,c2,Indianapolis,Indiana
463731,T01459848,A00004969,c,$1462.56,02.07.17 08:11:01,c2,Lynn,Massachusetts
463732,T01152658,A00003942,d,$129.51,02.07.17 08:12:24,c2,San Antonio,Texas
463733,T00925506,A00003154,c,$17.27,02.07.17 08:13:14,c2,New York City,New York
463734,T00797457,A00002716,d,$86.34,02.07.17 08:14:55,c3,Warwick,Rhode Island
463735,T00936517,A00003196,d,$148.5,02.07.17 08:19:40,c2,New York City,New York
463736,T03215771,A00010670,d,$703.67,02.07.17 08:23:56,c2,Lynn,Massachusetts
463737,T00586682,A00001997,d,$43.17,02.07.17 08:31:38,c3,Chicago,Illinois
463738,T01283274,A00004389,d,$36.26,02.07.17 08:32:52,c2,Syracuse,New York
463739,T00512081,A00001752,d,$841.82,02.07.17 08:33:04,c3,Cranston,Rhode Island
463740,T00368901,A00001254,d,$453.28,02.07.17 08:36:03,c2,Chicago,Illinois
463741,T00329106,A00001122,d,$617.33,02.07.17 08:47:48,c1,Oklahoma City,Oklahoma
463742,T02267955,A00007485,d,$194.26,02.07.17 08:49:32,c2,Charleston,South Carolina
463743,T00369067,A00001255,c,$12.95,02.07.17 08:53:40,c1,Cranston,Rhode Island
463744,T00748129,A00002551,c,$535.31,02.07.17 09:09:44,c3,Indianapolis,Indiana
463745,T00279019,A00000955,d,$186.49,02.07.17 09:12:08,c3,Quincy,Massachusetts
463746,T00507909,A00001735,c,$34.54,02.07.17 09:14:35,c3,Billings,Montana
463747,T00083179,A00000278,d,$487.82,02.07.17 09:14:59,c2,New Britain,Connecticut
463748,T00834675,A00002840,d,$2374.35,02.07.17 09:15:59,c2,Louisville,Kentucky
463749,T00866303,A00002949,d,$44.9,02.07.17 09:20:01,c4,New York City,New York
463750,T00697620,A00002385,d,$198.58,02.07.17 09:23:49,c4,Lynn,Massachusetts
463751,T00464179,A00001579,d,$103.61,02.07.17 09:24:09,c4,New Bedford,Massachusetts
463752,T00528873,A00001804,c,$1430.22,02.07.17 09:27:02,c3,Kansas City,Missouri
463753,T01486446,A00005065,c,$86.34,02.07.17 09:37:17,c5,Warwick,Rhode Island
463754,T00586457,A00001996,d,$1256.25,02.07.17 09:38:25,c3,Seattle,Washington
463755,T00760489,A00002594,d,$518.04,02.07.17 09:38:38,c3,Atlanta,Georgia
463756,T01963059,A00006649,d,$2404.57,02.07.17 09:38:41,c3,New York City,New York
463757,T01485612,A00005063,c,$811.6,02.07.17 09:43:42,c3,Wilmington,Delaware
463758,T01183452,A00004055,d,$794.33,02.07.17 09:48:37,c3,Minneapolis,Minnesota
463759,T00875442,A00002982,d,$271.97,02.07.17 09:52:23,c2,Atlanta,Georgia
463760,T00504398,A00001721,d,$69.07,02.07.17 09:56:28,c5,Cranston,Rhode Island
463761,T00457514,A00001554,c,$17.27,02.07.17 09:57:12,c4,Charleston,West Virginia
463762,T00067179,A00000223,c,$177.0,02.07.17 10:09:16,c3,Charleston,South Carolina
463763,T02372905,A00007824,c,$1789.66,02.07.17 10:10:26,c3,Lynn,Massachusetts
463764,T01031117,A00003522,d,$51.8,02.07.17 10:11:45,c5,Baltimore,Maryland
463765,T02733032,A00009041,c,$749.26,02.07.17 10:12:46,c3,New York City,New York
463766,T01387426,A00004727,d,$1018.81,02.07.17 10:17:47,c3,Jacksonville,Florida
463767,T00213801,A00000725,d,$6.48,02.07.17 10:21:24,c5,Los Angeles,California
463768,T00308502,A00001051,d,$859.08,02.07.17 10:36:40,c3,Sioux Falls,South Dakota
463769,T00353933,A00001201,d,$453.28,02.07.17 10:43:19,c2,Fall River,Massachusetts
463770,T01263557,A00004321,d,$1051.84,02.07.17 10:45:10,c1,Charleston,West Virginia
463771,T00852096,A00002903,d,$302.19,02.07.17 10:46:02,c2,Bridgeport,Connecticut
463772,T00361940,A00001230,d,$1342.59,02.07.17 10:47:27,c2,New York City,New York
463773,T00215706,A00000732,d,$539.62,02.07.17 10:51:00,c3,Bridgeport,Connecticut
463774,T00268671,A00000920,d,$181.31,02.07.17 10:59:49,c4,Brockton,Massachusetts
463775,T01138162,A00003890,d,$222.76,02.07.17 11:00:38,c3,Buffalo,New York
463776,T01721830,A00005837,d,$185.63,02.07.17 11:02:26,c4,Indianapolis,Indiana
463777,T00295465,A00001008,d,$151.96,02.07.17 11:02:50,c2,Oklahoma City,Oklahoma
463778,T00538608,A00001831,d,$64.76,02.07.17 11:04:07,c4,New York City,New York
463779,T00436616,A00001483,c,$21.58,02.07.17 11:08:56,c1,Detroit,Michigan
463780,T00274440,A00000940,d,$284.92,02.07.17 11:10:08,c3,Jackson,Mississippi
463781,T01248281,A00004269,d,$297.87,02.07.17 11:30:19,c4,Honolulu,Hawaii
463782,T02810528,A00009307,d,$293.56,02.07.17 11:34:41,c4,Cranston,Rhode Island
463783,T01703283,A00005774,d,$25.9,02.07.17 11:40:39,c4,New York City,New York
463784,T01339432,A00004576,d,$198.58,02.07.17 11:41:58,c4,San Antonio,Texas
463785,T00824800,A00002810,d,$202.9,02.07.17 11:42:15,c3,Warwick,Rhode Island
463786,T00922268,A00003143,d,$233.12,02.07.17 11:48:01,c1,Bridgeport,Connecticut
463787,T02688489,A00008899,c,$972.1,02.07.17 11:51:37,c3,New York City,New York
463788,T02459892,A00008114,d,$93.25,02.07.17 11:57:06,c2,Quincy,Massachusetts
463789,T01908152,A00006463,d,$254.7,02.07.17 11:59:54,c4,Baltimore,Maryland
463790,T00366117,A00001244,d,$224.48,02.07.17 12:09:28,c3,Cranston,Rhode Island
463791,T00369839,A00001257,d,$73.39,02.07.17 12:22:04,c4,Warwick,Rhode Island
463792,T01158481,A00003966,d,$21.58,02.07.17 12:33:56,c2,Billings,Montana
463793,T00588107,A00002001,d,$992.91,02.07.17 12:40:11,c3,Rochester,New York
463794,T02471307,A00008153,c,$8.63,02.07.17 12:41:11,c2,Boston,Massachusetts
463795,T01119558,A00003824,d,$410.12,02.07.17 12:42:42,c2,Manchester,New Hampshire
463796,T00545266,A00001854,d,$267.65,02.07.17 12:43:00,c2,Birmingham,Alabama
463797,T00971398,A00003309,d,$414.43,02.07.17 12:43:06,c2,Warwick,Rhode Island
463798,T01155046,A00003951,c,$271.97,02.07.17 12:48:44,c3,Virginia Beach,Virginia
463799,T00047270,A00000158,d,$988.59,02.07.17 12:49:45,c3,Jackson,Mississippi
463800,T00812505,A00002768,c,$146.78,02.07.17 12:50:20,c2,New Britain,Connecticut
463801,T02885561,A00009549,d,$142.46,02.07.17 12:57:15,c5,Charlotte,North Carolina
463802,T00247421,A00000851,c,$1977.83,02.07.17 12:58:14,c4,Louisville,Kentucky
463803,T00097948,A00000334,d,$129.51,02.07.17 13:06:31,c2,New York City,New York
463804,T00119225,A00000400,d,$64.76,02.07.17 13:08:53,c3,Anchorage,Alaska
463805,T01132101,A00003869,c,$818.24,02.07.17 13:13:42,c3,Philadelphia,Pennsylvania
463806,T00451370,A00001534,c,$73.39,02.07.17 13:18:39,c3,New York City,New York
463807,T01660701,A00005632,d,$595.75,02.07.17 13:20:47,c2,Indianapolis,Indiana
463808,T01072069,A00003663,d,$94.97,02.07.17 13:23:53,c4,Danbury,Connecticut
463809,T00745993,A00002545,c,$112.24,02.07.17 13:27:05,c3,New York City,New York
463810,T01148662,A00003928,d,$233.12,02.07.17 13:30:17,c2,New Orleans,Louisiana
463811,T00231002,A00000786,d,$103.61,02.07.17 13:34:05,c2,Hartford,Connecticut
463812,T01194531,A00004088,d,$1037.42,02.07.17 13:40:11,c3,Cheyenne,Wyoming
463813,T00177539,A00000599,d,$556.89,02.07.17 13:41:06,c2,Houston,Texas
463814,T00236391,A00000807,c,$401.48,02.07.17 13:45:00,c2,Yonkers,New York
463815,T00687417,A00002346,c,$159.73,02.07.17 14:05:49,c3,San Antonio,Texas
463816,T01164452,A00003988,c,$539.06,02.07.17 14:13:07,c2,Minneapolis,Minnesota
463817,T00183915,A00000625,c,$812.29,02.07.17 14:19:31,c3,Los Angeles,California
463818,T02698850,A00008931,c,$1832.7,02.07.17 14:23:16,c3,Norwalk,Connecticut
