trans_id,account_id,type,amount,transaction_date,channel,city,state_name
480891,T00436617,A00001483,c,$198.58,01.08.17 14:10:00,c2,Detroit,Michigan
480892,T00810582,A00002762,d,$634.6,01.08.17 14:11:14,c2,Atlanta,Georgia
480893,T00124120,A00000417,d,$1981.5,01.08.17 14:21:05,c4,New Britain,Connecticut
480894,T00288910,A00000990,d,$217.58,01.08.17 14:28:11,c3,Milwaukee,Wisconsin
480895,T00097949,A00000334,d,$328.09,01.08.17 14:28:27,c2,New York City,New York
480896,T02137916,A00007240,d,$90.66,01.08.17 14:50:30,c2,Milwaukee,Wisconsin
480897,T01126394,A00003847,d,$518.04,01.08.17 14:53:19,c2,Salt Lake City,Utah
480898,T00308503,A00001051,d,$600.06,01.08.17 14:54:22,c5,Sioux Falls,South Dakota
480899,T01486447,A00005065,d,$613.01,01.08.17 14:56:44,c4,Warwick,Rhode Island
480900,T01660703,A00005632,d,$1174.22,01.08.17 14:58:14,c1,Indianapolis,Indiana
480901,T00230491,A00000784,d,$928.16,01.08.17 15:14:52,c3,Quincy,Massachusetts
480902,T03354460,A00011141,c,$2039.26,01.08.17 15:27:42,c2,New York City,New York
480903,T00668226,A00002281,d,$431.7,01.08.17 15:33:23,c4,New York City,New York
480904,T00851071,A00002899,d,$988.59,01.08.17 15:39:03,c3,Fargo,North Dakota
480905,T00812506,A00002768,c,$133.83,01.08.17 15:44:32,c5,New Britain,Connecticut
480906,T01061027,A00003626,d,$98.43,01.08.17 15:57:18,c2,Springfield,Massachusetts
480907,T00067180,A00000223,d,$781.38,01.08.17 15:58:50,c3,Charleston,South Carolina
480908,T01113530,A00003804,d,$246.07,01.08.17 16:10:11,c4,Denver,Colorado
480909,T01505925,A00005133,d,$204.97,01.08.17 16:13:55,c3,Cranston,Rhode Island
480910,T00456395,A00001550,d,$98.43,01.08.17 16:18:17,c2,New York City,New York
480911,T00373118,A00001270,d,$440.33,01.08.17 16:19:32,c3,Lowell,Massachusetts
480912,T00761131,A00002598,c,$1221.24,01.08.17 16:25:12,c3,New York City,New York
480913,T00860790,A00002932,d,$741.57,01.08.17 16:42:06,c3,Philadelphia,Pennsylvania
480914,T02833792,A00009377,c,$1561.11,01.08.17 17:00:09,c3,New York City,New York
480915,T00852097,A00002903,d,$453.28,01.08.17 17:00:15,c1,Bridgeport,Connecticut
480916,T00760490,A00002594,d,$155.41,01.08.17 17:02:55,c2,Atlanta,Georgia
480917,T00177540,A00000599,d,$492.14,01.08.17 17:03:26,c3,Houston,Texas
480918,T02119331,A00007176,d,$189.95,01.08.17 17:06:33,c3,New York City,New York
480919,T01017762,A00003477,d,$90.66,01.08.17 17:13:50,c1,Somerville,Massachusetts
480920,T01128153,A00003854,d,$38.85,01.08.17 17:14:59,c2,Washington,District of Columbia
480921,T01387427,A00004727,d,$1083.57,01.08.17 17:18:34,c3,Jacksonville,Florida
480922,T02292651,A00007562,d,$530.99,01.08.17 17:21:05,c3,Philadelphia,Pennsylvania
480923,T00779890,A00002660,c,$1053.61,01.08.17 17:24:24,c3,New York City,New York
480924,T00379213,A00001289,d,$401.48,01.08.17 17:24:28,c2,Philadelphia,Pennsylvania
480925,T00268672,A00000920,d,$254.7,01.08.17 17:28:35,c3,Brockton,Massachusetts
480926,T01485613,A00005063,c,$444.65,01.08.17 17:29:18,c2,Wilmington,Delaware
480927,T00798145,A00002719,d,$8.63,01.08.17 17:29:20,c4,Detroit,Michigan
480928,T00366062,A00001244,d,$46.62,01.08.17 17:32:42,c4,Cranston,Rhode Island
480929,T00573255,A00001950,c,$30.22,01.08.17 17:40:25,c3,Los Angeles,California
480930,T00624328,A00002130,d,$159.73,01.08.17 17:42:34,c5,San Diego,California
480931,T01252489,A00004283,d,$569.84,01.08.17 17:45:04,c3,Charleston,South Carolina
480932,T01150457,A00003935,d,$150.19,01.08.17 17:48:12,c2,Minneapolis,Minnesota
480933,T01086436,A00003712,d,$89.79,01.08.17 17:53:58,c2,Columbus,Ohio
480934,T00374946,A00001276,d,$98.43,01.08.17 18:02:14,c1,Providence,Rhode Island
480935,T00207075,A00000702,d,$56.12,01.08.17 18:09:29,c2,Portland,Oregon
480936,T01001313,A00003418,c,$1265.31,01.08.17 18:12:13,c4,Billings,Montana
480937,T00371194,A00001263,d,$207.22,01.08.17 18:25:34,c3,Boise,Idaho
480938,T00083180,A00000278,d,$366.94,01.08.17 18:27:28,c4,New Britain,Connecticut
480939,T00832338,A00002834,d,$34.54,01.08.17 18:28:53,c3,Los Angeles,California
480940,T01119196,A00003823,d,$75.55,01.08.17 18:32:16,c4,Chicago,Illinois
480941,T00369914,A00001257,d,$345.36,01.08.17 18:32:37,c3,Warwick,Rhode Island
480942,T01392962,A00004746,c,$282.85,01.08.17 18:33:28,c3,Houston,Texas
480943,T02309119,A00007618,d,$1277.83,01.08.17 18:33:58,c2,Philadelphia,Pennsylvania
480944,T00184978,A00000627,d,$172.68,01.08.17 18:34:42,c2,Norwalk,Connecticut
480945,T00998890,A00003410,d,$82.89,01.08.17 18:35:41,c2,Charleston,South Carolina
480946,T00703365,A00002410,d,$58.71,01.08.17 18:44:47,c4,Houston,Texas
480947,T00507910,A00001735,d,$133.83,01.08.17 18:46:58,c2,Billings,Montana
480948,T00347153,A00001176,d,$44.9,01.08.17 18:50:41,c3,Atlanta,Georgia
480949,T01009754,A00003449,d,$38.85,01.08.17 18:51:45,c1,New York City,New York
480950,T01701362,A00005767,d,$189.95,01.08.17 18:55:04,c2,Philadelphia,Pennsylvania
480951,T00548718,A00001869,d,$56.12,01.08.17 18:58:53,c2,New York City,New York
480952,T00231003,A00000786,d,$224.48,01.08.17 19:02:15,c4,Hartford,Connecticut
480953,T03227370,A00010710,c,$1871.55,01.08.17 19:07:13,c3,Atlanta,Georgia
480954,T01523836,A00005194,c,$430.84,01.08.17 19:10:14,c4,New York City,New York
480955,T00348532,A00001182,d,$582.79,01.08.17 19:15:31,c3,Washington,District of Columbia
480956,T01603550,A00005445,d,$73.39,01.08.17 19:15:59,c2,Philadelphia,Pennsylvania
480957,T00093557,A00000318,c,$155.41,01.08.17 19:16:56,c2,Providence,Rhode Island
480958,T00288983,A00000990,d,$427.38,01.08.17 19:22:35,c5,Milwaukee,Wisconsin
480959,T00106874,A00000363,c,$456.87,01.08.17 19:22:45,c3,New York City,New York
480960,T00294387,A00001005,d,$401.48,01.08.17 19:24:10,c2,Houston,Texas
480961,T00390675,A00001329,d,$73.39,01.08.17 19:24:26,c2,Hartford,Connecticut
480962,T01076624,A00003678,d,$271.97,01.08.17 19:24:51,c4,New York City,New York
480963,T00205303,A00000697,d,$362.63,01.08.17 19:27:34,c4,Anchorage,Alaska
480964,T01890177,A00006397,d,$306.51,01.08.17 19:31:35,c3,Worcester,Massachusetts
480965,T01649569,A00005591,d,$207.22,01.08.17 19:33:48,c3,Boston,Massachusetts
480966,T00444246,A00001511,c,$1048.99,01.08.17 19:34:44,c3,Springfield,Massachusetts
480967,T01086771,A00003713,d,$505.09,01.08.17 19:36:34,c2,Las Vegas,Nevada
480968,T01038329,A00003551,d,$41.44,01.08.17 19:36:56,c3,Seattle,Washington
480969,T00357752,A00001213,d,$151.1,01.08.17 19:37:13,c2,Providence,Rhode Island
480970,T03336139,A00011079,d,$1243.3,01.08.17 19:39:53,c1,Baltimore,Maryland
480971,T00972436,A00003312,c,$77.71,01.08.17 19:45:07,c4,Boise,Idaho
480972,T00771680,A00002633,c,$1375.7,01.08.17 19:50:46,c3,Wichita,Kansas
480973,T02471439,A00008153,d,$470.55,01.08.17 19:54:33,c4,Boston,Massachusetts
480974,T00908372,A00003094,d,$492.14,01.08.17 19:55:32,c2,Cambridge,Massachusetts
480975,T00617333,A00002105,d,$77.71,01.08.17 19:56:32,c2,Los Angeles,California
480976,T00654267,A00002237,d,$139.87,01.08.17 19:59:21,c4,Honolulu,Hawaii
480977,T00971399,A00003309,d,$410.12,01.08.17 20:04:50,c4,Warwick,Rhode Island
480978,T00270186,A00000925,d,$794.33,01.08.17 20:09:35,c2,Quincy,Massachusetts
480979,T02810529,A00009307,d,$133.83,01.08.17 20:13:27,c2,Cranston,Rhode Island
480980,T00833283,A00002838,c,$1181.78,01.08.17 20:31:54,c3,Columbus,Ohio
480981,T00771671,A00002633,c,$1439.46,01.08.17 20:32:23,c4,Wichita,Kansas
480982,T01908153,A00006463,c,$133.83,01.08.17 20:34:19,c2,Baltimore,Maryland
480983,T00124312,A00000418,d,$202.04,01.08.17 20:37:13,c5,Providence,Rhode Island
480984,T00215707,A00000732,d,$379.9,01.08.17 20:40:22,c2,Bridgeport,Connecticut
480985,T00745994,A00002545,c,$388.53,01.08.17 20:40:45,c4,New York City,New York
480986,T01183453,A00004055,d,$720.94,01.08.17 20:44:56,c3,Minneapolis,Minnesota
480987,T02589860,A00008558,c,$535.87,01.08.17 20:49:49,c4,New York City,New York
480988,T00246510,A00000846,c,$142.46,01.08.17 20:50:02,c2,Philadelphia,Pennsylvania
480989,T00463374,A00001576,c,$444.65,01.08.17 20:51:52,c3,Sioux Falls,South Dakota
480990,T01962931,A00006649,d,$204.67,01.08.17 20:56:00,c2,New York City,New York
480991,T00353934,A00001201,d,$336.73,01.08.17 20:58:07,c3,Fall River,Massachusetts
480992,T00210331,A00000714,d,$172.68,01.08.17 21:01:08,c4,Minneapolis,Minnesota
480993,T01535305,A00005228,d,$466.24,01.08.17 21:07:37,c4,Syracuse,New York
480994,T00921634,A00003141,d,$505.09,01.08.17 21:29:08,c3,New York City,New York
480995,T00379904,A00001291,d,$34.54,01.08.17 21:31:25,c3,New York City,New York
480996,T02963567,A00009814,c,$1154.84,01.08.17 21:31:39,c3,Phoenix,Arizona
480997,T00564402,A00001920,c,$86.34,01.08.17 21:32:49,c1,Fargo,North Dakota
480998,T00925617,A00003154,c,$90.66,01.08.17 21:36:38,c2,New York City,New York
480999,T00538609,A00001831,d,$116.56,01.08.17 21:47:05,c2,New York City,New York
481000,T00611706,A00002083,d,$155.41,01.08.17 21:49:38,c2,New York City,New York
481001,T00369186,A00001255,d,$142.46,01.08.17 21:53:08,c4,Cranston,Rhode Island
481002,T00625273,A00002134,d,$366.94,01.08.17 21:55:35,c2,New Haven,Connecticut
481003,T01863707,A00006306,c,$77.71,01.08.17 21:58:49,c4,Phoenix,Arizona
481004,T00686248,A00002343,d,$165.77,01.08.17 21:59:39,c3,Cranston,Rhode Island
481005,T00687418,A00002346,c,$237.44,01.08.17 22:00:28,c2,San Antonio,Texas
481006,T01035423,A00003540,c,$34.54,01.08.17 22:00:44,c2,Albuquerque,New Mexico
481007,T00077131,A00000256,d,$768.43,01.08.17 22:03:12,c3,Jackson,Mississippi
481008,T00622917,A00002124,d,$181.31,01.08.17 22:13:41,c4,Lawrence,Massachusetts
481009,T01049670,A00003591,c,$1771.65,01.08.17 22:27:13,c3,New York City,New York
481010,T00329107,A00001122,d,$444.65,01.08.17 22:33:48,c5,Oklahoma City,Oklahoma
481011,T00635899,A00002170,d,$461.92,01.08.17 23:21:36,c4,New York City,New York
481012,T00540610,A00001837,d,$764.11,02.08.17 00:21:46,c2,Minneapolis,Minnesota
481013,T00825188,A00002811,d,$1044.71,02.08.17 00:37:15,c2,Charlotte,North Carolina
481014,T00089201,A00000300,d,$20.72,02.08.17 01:02:34,c1,New York City,New York
481015,T02393302,A00007894,d,$90.66,02.08.17 01:37:29,c2,San Antonio,Texas
481016,T00863760,A00002940,c,$271.97,02.08.17 05:49:53,c4,Houston,Texas
481017,T00613440,A00002089,d,$712.3,02.08.17 07:29:45,c2,Newark,New Jersey
481018,T02287850,A00007546,d,$159.73,02.08.17 07:36:44,c3,Wilmington,Delaware
481019,T00605213,A00002060,d,$47.49,02.08.17 07:44:24,c5,Oklahoma City,Oklahoma
481020,T03292370,A00010940,d,$207.22,02.08.17 08:08:05,c2,Buffalo,New York
481021,T01041374,A00003560,d,$82.89,02.08.17 08:14:08,c3,New Bedford,Massachusetts
481022,T00410715,A00001398,c,$51.8,02.08.17 08:18:02,c2,Nashua,New Hampshire
481023,T03227880,A00010711,d,$738.21,02.08.17 08:34:43,c2,Providence,Rhode Island
481024,T00945075,A00003222,d,$10.36,02.08.17 08:36:19,c2,Charlotte,North Carolina
481025,T00824884,A00002810,c,$17.27,02.08.17 08:36:49,c2,Warwick,Rhode Island
481026,T00087728,A00000293,d,$276.29,02.08.17 08:41:09,c3,New York City,New York
481027,T00063893,A00000212,d,$1045.58,02.08.17 08:41:24,c3,San Antonio,Texas
481028,T01072265,A00003664,c,$1415.89,02.08.17 09:01:11,c3,New York City,New York
481029,T00455657,A00001547,d,$133.83,02.08.17 09:08:31,c4,Philadelphia,Pennsylvania
481030,T00876695,A00002986,d,$889.3,02.08.17 09:13:22,c3,Norwalk,Connecticut
481031,T00467685,A00001591,d,$388.53,02.08.17 09:14:18,c3,Newton,Massachusetts
481032,T00020078,A00000067,d,$578.78,02.08.17 09:17:22,c4,Baltimore,Maryland
481033,T02477297,A00008173,d,$259.02,02.08.17 09:22:07,c2,Nashville,Tennessee
481034,T03412782,A00011328,c,$181.31,02.08.17 09:24:11,c2,Houston,Texas
481035,T00235309,A00000803,d,$401.78,02.08.17 09:27:54,c4,Atlanta,Georgia
481036,T00174390,A00000586,d,$656.18,02.08.17 09:27:58,c3,Houston,Texas
481037,T00283441,A00000973,d,$17.27,02.08.17 09:30:56,c4,Houston,Texas
481038,T02308977,A00007618,d,$201.39,02.08.17 09:38:20,c3,Philadelphia,Pennsylvania
481039,T00503126,A00001715,d,$427.38,02.08.17 09:40:37,c2,Lynn,Massachusetts
481040,T00728460,A00002490,d,$189.95,02.08.17 09:41:15,c2,Virginia Beach,Virginia
481041,T02715659,A00008982,c,$1221.67,02.08.17 09:42:01,c1,Phoenix,Arizona
481042,T00303751,A00001034,d,$224.48,02.08.17 09:51:01,c2,New Britain,Connecticut
481043,T02879495,A00009528,d,$496.46,02.08.17 09:54:07,c2,Atlanta,Georgia
481044,T00700618,A00002397,d,$133.83,02.08.17 09:55:25,c2,Los Angeles,California
481045,T00055121,A00000184,d,$51.8,02.08.17 10:05:35,c2,Syracuse,New York
481046,T02347132,A00007745,d,$82.02,02.08.17 10:08:28,c3,Jacksonville,Florida
481047,T00385532,A00001309,d,$1001.54,02.08.17 10:17:20,c2,New York City,New York
481048,T00512389,A00001754,d,$1459.15,02.08.17 10:18:07,c2,New Haven,Connecticut
481049,T01716071,A00005817,d,$250.17,02.08.17 10:23:35,c4,Syracuse,New York
481050,T00561633,A00001910,d,$328.09,02.08.17 10:24:00,c4,Lynn,Massachusetts
481051,T00896154,A00003053,d,$47.49,02.08.17 10:29:18,c4,Nashville,Tennessee
481052,T00548009,A00001865,d,$113.97,02.08.17 10:30:00,c4,New York City,New York
481053,T01088111,A00003717,d,$371.26,02.08.17 10:33:30,c2,Cambridge,Massachusetts
481054,T00807816,A00002752,d,$45.33,02.08.17 10:34:51,c4,Chicago,Illinois
481055,T01243965,A00004255,d,$116.56,02.08.17 10:40:44,c2,Los Angeles,California
481056,T00284893,A00000978,d,$155.41,02.08.17 10:42:48,c3,New Britain,Connecticut
481057,T00512248,A00001754,c,$2072.63,02.08.17 10:44:23,c4,New Haven,Connecticut
481058,T00695115,A00002377,d,$165.77,02.08.17 10:46:34,c2,Syracuse,New York
481059,T02089152,A00007082,c,$12.95,02.08.17 10:46:43,c2,New Bedford,Massachusetts
481060,T00049822,A00000167,c,$405.84,02.08.17 10:48:02,c2,Newark,New Jersey
481061,T00373745,A00001272,d,$487.82,02.08.17 10:48:58,c5,Fargo,North Dakota
481062,T01083531,A00003700,d,$423.07,02.08.17 10:50:46,c1,New York City,New York
481063,T00459386,A00001562,d,$10.36,02.08.17 10:54:47,c5,New York City,New York
481064,T00306563,A00001045,d,$259.02,02.08.17 10:56:32,c4,Columbus,Ohio
481065,T00079049,A00000264,c,$12.95,02.08.17 11:13:21,c3,Louisville,Kentucky
481066,T00427358,A00001451,d,$30.22,02.08.17 11:24:00,c2,Phoenix,Arizona
481067,T00212884,A00000722,d,$1498.0,02.08.17 11:40:31,c1,Bridgeport,Connecticut
481068,T00800931,A00002732,c,$1975.93,02.08.17 11:46:18,c3,Indianapolis,Indiana
481069,T00878827,A00002993,d,$181.31,02.08.17 11:49:00,c4,New York City,New York
481070,T01709622,A00005794,c,$224.48,02.08.17 11:51:37,c4,Los Angeles,California
481071,T00927308,A00003160,d,$682.09,02.08.17 11:52:11,c3,Virginia Beach,Virginia
481072,T03026996,A00010036,d,$181.31,02.08.17 11:52:29,c4,New York City,New York
481073,T00151701,A00000506,d,$237.44,02.08.17 12:01:41,c2,Danbury,Connecticut
481074,T00120946,A00000405,d,$284.92,02.08.17 12:04:37,c1,Lowell,Massachusetts
481075,T00966751,A00003294,c,$228.8,02.08.17 12:11:52,c4,Rochester,New York
481076,T01897574,A00006425,d,$129.51,02.08.17 12:15:11,c4,Des Moines,Iowa
481077,T00859687,A00002929,d,$774.3,02.08.17 12:21:31,c3,Springfield,Massachusetts
481078,T00413285,A00001404,d,$43.17,02.08.17 12:27:34,c2,Denver,Colorado
481079,T01313215,A00004484,c,$1823.46,02.08.17 12:28:02,c3,Houston,Texas
481080,T00826775,A00002816,d,$587.11,02.08.17 12:30:21,c3,Chicago,Illinois
481081,T00012413,A00000041,c,$34.54,02.08.17 12:38:51,c4,Philadelphia,Pennsylvania
481082,T00958447,A00003265,d,$605.89,02.08.17 12:45:03,c4,New Haven,Connecticut
481083,T00464819,A00001581,c,$56.12,02.08.17 12:48:21,c2,Charleston,South Carolina
481084,T00942997,A00003217,c,$473.01,02.08.17 12:53:25,c2,Rochester,New York
481085,T02695693,A00008919,c,$397.16,02.08.17 12:57:08,c4,Nashua,New Hampshire
481086,T01044641,A00003571,d,$224.48,02.08.17 13:05:49,c2,Charleston,South Carolina
481087,T02120210,A00007181,c,$564.75,02.08.17 13:10:36,c4,Syracuse,New York
481088,T01192366,A00004081,d,$405.8,02.08.17 13:16:07,c2,Nashville,Tennessee
481089,T00006112,A00000024,d,$315.14,02.08.17 13:22:49,c2,Chicago,Illinois
481090,T01292214,A00004415,d,$170.95,02.08.17 13:22:51,c2,New Britain,Connecticut
481091,T00412244,A00001402,c,$38.85,02.08.17 13:28:18,c3,Chicago,Illinois
481092,T02751057,A00009104,d,$349.68,02.08.17 13:29:17,c4,Detroit,Michigan
481093,T01542697,A00005250,c,$700.39,02.08.17 13:34:15,c2,Washington,District of Columbia
481094,T00238279,A00000814,d,$133.83,02.08.17 13:39:31,c4,Yonkers,New York
481095,T03078041,A00010202,d,$1148.32,02.08.17 13:41:10,c4,Los Angeles,California
481096,T01148451,A00003927,c,$112.24,02.08.17 13:56:24,c2,Cambridge,Massachusetts
481097,T00449576,A00001528,d,$259.02,02.08.17 14:12:38,c5,Buffalo,New York
481098,T00023057,A00000075,d,$483.5,02.08.17 14:14:08,c3,New York City,New York
481099,T01090800,A00003728,d,$617.33,02.08.17 14:28:10,c2,Detroit,Michigan
481100,T00212069,A00000719,c,$64.76,02.08.17 14:40:12,c2,Boise,Idaho
481101,T00279072,A00000955,d,$82.02,02.08.17 14:48:01,c4,Quincy,Massachusetts
481102,T00424172,A00001440,d,$142.46,02.08.17 14:51:01,c3,Lowell,Massachusetts
481103,T00452608,A00001538,d,$646.17,02.08.17 14:53:42,c2,Virginia Beach,Virginia
481104,T00991583,A00003381,c,$8.63,02.08.17 14:54:45,c5,Cranston,Rhode Island
481105,T01111245,A00003794,d,$492.14,02.08.17 14:58:54,c3,Kansas City,Missouri
481106,T00966284,A00003292,d,$159.73,02.08.17 15:02:47,c2,New York City,New York
481107,T02869111,A00009494,d,$25.9,02.08.17 15:07:32,c4,Omaha,Nebraska
481108,T00447499,A00001519,d,$634.6,02.08.17 15:20:43,c3,Boston,Massachusetts
481109,T01977327,A00006699,c,$129.51,02.08.17 15:21:06,c3,Sioux Falls,South Dakota
