trans_id,account_id,type,amount,transaction_date,channel,city,state_name
380532,T01211121,A00004144,d,$284.92,01.02.17 09:52:15,c2,New York City,New York
380533,T00708420,A00002425,c,$280.6,01.02.17 09:54:59,c4,Manchester,New Hampshire
380534,T01059826,A00003622,c,$509.41,01.02.17 09:56:38,c2,Hartford,Connecticut
380535,T00442684,A00001505,d,$518.04,01.02.17 10:03:52,c1,Lawrence,Massachusetts
380536,T00944043,A00003220,d,$181.31,01.02.17 10:07:39,c3,Newark,New Jersey
380537,T01092505,A00003735,d,$94.33,01.02.17 10:10:07,c2,New York City,New York
380538,T00430286,A00001461,c,$414.43,01.02.17 10:12:53,c4,New Britain,Connecticut
380539,T00315377,A00001076,d,$34.54,01.02.17 10:14:00,c2,New York City,New York
380540,T01031674,A00003526,c,$1474.39,01.02.17 10:15:59,c2,New York City,New York
380541,T01146545,A00003921,c,$246.07,01.02.17 10:22:29,c2,Albuquerque,New Mexico
380542,T00921032,A00003138,d,$56.12,01.02.17 10:31:06,c3,Jackson,Mississippi
380543,T00797513,A00002716,c,$207.22,01.02.17 10:36:37,c3,Warwick,Rhode Island
380544,T00359459,A00001221,c,$561.21,01.02.17 10:39:54,c3,Cheyenne,Wyoming
380545,T00885582,A00003017,d,$108.79,01.02.17 10:45:48,c2,Rochester,New York
380546,T00372046,A00001267,d,$487.82,01.02.17 10:47:32,c3,Wilmington,Delaware
380547,T00795861,A00002711,d,$124.33,01.02.17 10:48:23,c2,Brockton,Massachusetts
380548,T00950188,A00003239,d,$31.08,01.02.17 10:50:40,c2,Indianapolis,Indiana
380549,T00368376,A00001252,d,$237.44,01.02.17 10:51:30,c2,Oklahoma City,Oklahoma
380550,T01046563,A00003579,d,$150.23,01.02.17 10:52:44,c2,Hartford,Connecticut
380551,T00801148,A00002732,d,$556.89,01.02.17 10:58:26,c4,Indianapolis,Indiana
380552,T00222042,A00000754,d,$65.62,01.02.17 11:06:52,c3,New York City,New York
380553,T03117543,A00010345,c,$224.48,01.02.17 11:20:27,c3,Providence,Rhode Island
380554,T01026066,A00003503,d,$328.09,01.02.17 11:24:08,c4,New York City,New York
380555,T00411498,A00001401,d,$62.16,01.02.17 11:27:29,c3,New York City,New York
380556,T00076901,A00000255,d,$1580.02,01.02.17 11:34:17,c3,Cranston,Rhode Island
380557,T00955610,A00003258,c,$287.77,01.02.17 11:39:59,c2,Hartford,Connecticut
380558,T00269771,A00000924,d,$69.07,01.02.17 11:43:12,c5,Nashville,Tennessee
380559,T00386252,A00001312,d,$73.39,01.02.17 11:57:57,c4,Minneapolis,Minnesota
380560,T01265671,A00004328,c,$69.07,01.02.17 11:58:37,c2,Philadelphia,Pennsylvania
380561,T00028250,A00000093,d,$107.92,01.02.17 12:03:12,c2,Jacksonville,Florida
380562,T00692702,A00002367,d,$133.83,01.02.17 12:05:31,c3,Anchorage,Alaska
380563,T02966769,A00009826,c,$1001.54,01.02.17 12:11:08,c4,Cranston,Rhode Island
380564,T00698848,A00002390,d,$929.36,01.02.17 12:13:15,c2,New York City,New York
380565,T00474142,A00001614,c,$43.17,01.02.17 12:16:45,c2,Norwalk,Connecticut
380566,T02489711,A00008212,d,$60.44,01.02.17 12:28:51,c2,New Haven,Connecticut
380567,T02539498,A00008381,c,$893.14,01.02.17 12:30:17,c3,Las Vegas,Nevada
380568,T02095490,A00007101,c,$608.7,01.02.17 12:39:27,c3,Houston,Texas
380569,T01006567,A00003437,c,$1444.99,01.02.17 12:49:18,c3,New York City,New York
380570,T00619845,A00002116,d,$569.84,01.02.17 12:59:41,c2,Los Angeles,California
380571,T00925225,A00003153,c,$1832.52,01.02.17 13:07:56,c4,Jacksonville,Florida
380572,T00824985,A00002811,c,$1185.88,01.02.17 13:30:30,c2,Charlotte,North Carolina
380573,T02383609,A00007859,d,$107.92,01.02.17 13:37:29,c2,New Haven,Connecticut
380574,T00319129,A00001089,d,$56.12,01.02.17 13:55:29,c3,Chicago,Illinois
380575,T02583340,A00008533,d,$647.55,01.02.17 14:10:55,c3,Charleston,West Virginia
380576,T00193483,A00000655,d,$742.52,01.02.17 14:13:50,c2,Hartford,Connecticut
380577,T01424489,A00004852,c,$172.68,01.02.17 14:15:47,c2,Charleston,West Virginia
380578,T00222418,A00000756,c,$151.1,01.02.17 14:16:00,c3,Newton,Massachusetts
380579,T00470970,A00001603,d,$176.13,01.02.17 14:19:09,c1,New York City,New York
380580,T02777487,A00009192,d,$928.16,01.02.17 14:20:38,c3,New York City,New York
380581,T00496847,A00001694,c,$1087.67,01.02.17 14:38:08,c4,Seattle,Washington
380582,T00823894,A00002807,d,$185.63,01.02.17 14:53:48,c2,Billings,Montana
380583,T00881173,A00003001,c,$207.22,01.02.17 14:55:02,c2,New York City,New York
380584,T00646444,A00002209,c,$954.14,01.02.17 14:55:58,c3,Newton,Massachusetts
380585,T00653066,A00002232,c,$94.97,01.02.17 15:03:56,c4,New York City,New York
380586,T00942927,A00003216,d,$958.37,01.02.17 15:04:37,c3,Columbus,Ohio
380587,T01144111,A00003913,d,$543.94,01.02.17 15:14:15,c2,Minneapolis,Minnesota
380588,T01659341,A00005628,c,$125.19,01.02.17 15:17:36,c2,Fall River,Massachusetts
380589,T01108829,A00003786,d,$828.86,01.02.17 15:30:47,c3,Omaha,Nebraska
380590,T00449469,A00001528,d,$198.58,01.02.17 15:37:46,c4,Buffalo,New York
380591,T02035214,A00006897,c,$526.67,01.02.17 15:44:11,c5,Worcester,Massachusetts
380592,T00075333,A00000249,d,$414.43,01.02.17 15:51:15,c4,Anchorage,Alaska
380593,T00110275,A00000372,d,$397.16,01.02.17 15:57:00,c5,Lowell,Massachusetts
380594,T00383168,A00001301,d,$25.9,01.02.17 15:59:37,c2,Albuquerque,New Mexico
380595,T00616764,A00002102,c,$211.53,01.02.17 16:00:57,c2,Manchester,New Hampshire
380596,T00485652,A00001654,d,$25.9,01.02.17 16:16:08,c2,Boise,Idaho
380597,T01148607,A00003928,d,$47.49,01.02.17 16:24:16,c2,New Orleans,Louisiana
380598,T02956618,A00009790,c,$556.89,01.02.17 16:33:03,c1,New Haven,Connecticut
380599,T00459382,A00001562,d,$32.38,01.02.17 16:40:14,c4,New York City,New York
380600,T01156679,A00003957,d,$181.31,01.02.17 16:40:53,c4,Salt Lake City,Utah
380601,T00784895,A00002674,d,$142.46,01.02.17 16:44:05,c2,Buffalo,New York
380602,T00848704,A00002890,d,$660.5,01.02.17 16:45:08,c2,Lawrence,Massachusetts
380603,T00208015,A00000706,d,$414.43,01.02.17 16:49:27,c4,Burlington,Vermont
380604,T00847376,A00002885,d,$487.82,01.02.17 16:59:03,c4,New York City,New York
380605,T00937748,A00003199,d,$608.7,01.02.17 17:10:11,c1,Warwick,Rhode Island
380606,T00492234,A00001678,d,$522.36,01.02.17 17:21:11,c2,New York City,New York
380607,T00544540,A00001851,c,$211.53,01.02.17 17:26:23,c4,Lowell,Massachusetts
380608,T00511913,A00001751,c,$306.51,01.02.17 17:27:58,c2,Hartford,Connecticut
380609,T00424918,A00001442,d,$336.73,01.02.17 17:34:23,c4,Minneapolis,Minnesota
380610,T00617988,A00002108,d,$116.56,01.02.17 17:35:04,c2,Chicago,Illinois
380611,T00616816,A00002103,c,$47.49,01.02.17 17:35:15,c3,Worcester,Massachusetts
380612,T01090429,A00003727,d,$145.05,01.02.17 17:41:32,c3,Warwick,Rhode Island
380613,T01959056,A00006636,d,$627.78,01.02.17 17:46:24,c2,Philadelphia,Pennsylvania
380614,T01070943,A00003659,c,$38.85,01.02.17 17:46:29,c4,Houston,Texas
380615,T00642528,A00002193,d,$133.83,01.02.17 17:50:02,c3,Portland,Maine
380616,T02502226,A00008260,d,$332.41,01.02.17 17:50:08,c4,Des Moines,Iowa
380617,T00211554,A00000718,d,$530.08,01.02.17 17:58:03,c2,New York City,New York
380618,T01040904,A00003558,d,$992.91,01.02.17 18:00:43,c2,Charlotte,North Carolina
380619,T00030403,A00000099,c,$1400.43,01.02.17 18:10:29,c2,New York City,New York
380620,T00906269,A00003088,d,$556.89,01.02.17 18:12:31,c4,Albuquerque,New Mexico
380621,T01060141,A00003623,d,$69.07,01.02.17 18:35:31,c2,Quincy,Massachusetts
380622,T00735947,A00002513,c,$86.34,01.02.17 18:41:31,c5,Los Angeles,California
380623,T00870677,A00002965,d,$138.14,01.02.17 18:45:47,c2,Seattle,Washington
380624,T02908339,A00009633,c,$466.24,01.02.17 18:49:48,c5,Los Angeles,California
380625,T01023233,A00003492,d,$172.68,01.02.17 18:51:31,c4,Salt Lake City,Utah
380626,T00030634,A00000099,d,$2158.5,01.02.17 18:52:06,c3,New York City,New York
380627,T00354981,A00001203,d,$60.44,01.02.17 18:57:07,c4,Philadelphia,Pennsylvania
380628,T00795406,A00002710,d,$88.11,01.02.17 19:00:00,c4,Portland,Oregon
380629,T00247411,A00000851,c,$1905.57,01.02.17 19:02:58,c3,Louisville,Kentucky
380630,T01160772,A00003974,d,$366.94,01.02.17 19:12:40,c3,Lowell,Massachusetts
380631,T00618563,A00002111,c,$2050.66,01.02.17 19:17:17,c2,Billings,Montana
380632,T00340555,A00001155,d,$133.83,01.02.17 19:36:51,c1,Wilmington,Delaware
380633,T01047778,A00003583,d,$169.23,01.02.17 19:38:47,c3,Fargo,North Dakota
380634,T00269482,A00000923,d,$34.54,01.02.17 19:41:35,c3,Oklahoma City,Oklahoma
380635,T00577040,A00001965,d,$259.02,01.02.17 19:47:52,c3,New Bedford,Massachusetts
380636,T00362322,A00001231,d,$574.16,01.02.17 19:52:15,c2,Denver,Colorado
380637,T02915390,A00009656,d,$429.28,01.02.17 20:00:48,c4,Fall River,Massachusetts
380638,T00829626,A00002824,d,$38.85,01.02.17 20:11:06,c3,Nashville,Tennessee
380639,T00843942,A00002872,c,$172.68,01.02.17 20:13:17,c2,New York City,New York
380640,T02797862,A00009265,c,$1643.35,01.02.17 20:24:37,c3,New York City,New York
380641,T01504540,A00005129,d,$259.02,01.02.17 20:27:32,c4,Cranston,Rhode Island
380642,T03170187,A00010520,c,$1189.25,01.02.17 20:37:12,c3,Lowell,Massachusetts
380643,T00756145,A00002580,c,$358.31,01.02.17 20:49:30,c2,Lynn,Massachusetts
380644,T02997015,A00009928,c,$358.31,01.02.17 20:56:07,c3,Lynn,Massachusetts
380645,T00457411,A00001554,d,$212.4,01.02.17 21:10:32,c3,Charleston,West Virginia
380646,T01009598,A00003448,d,$155.41,01.02.17 21:12:10,c2,Brockton,Massachusetts
380647,T00890792,A00003037,c,$1184.93,01.02.17 21:14:41,c3,Portland,Maine
380648,T00084149,A00000280,c,$250.39,01.02.17 21:16:08,c4,Wichita,Kansas
380649,T00397532,A00001352,d,$113.97,01.02.17 21:18:57,c5,New York City,New York
380650,T01030884,A00003521,d,$1260.56,01.02.17 21:20:13,c3,Rochester,New York
380651,T01053230,A00003602,d,$1036.08,01.02.17 21:27:01,c2,Albuquerque,New Mexico
380652,T00885906,A00003018,d,$103.61,01.02.17 21:39:21,c2,Little Rock,Arkansas
380653,T00053065,A00000176,c,$832.84,01.02.17 22:00:00,c3,Somerville,Massachusetts
380654,T00803105,A00002737,d,$371.26,01.02.17 22:18:41,c4,Lawrence,Massachusetts
380655,T00849305,A00002894,c,$498.35,01.02.17 22:24:35,c4,Milwaukee,Wisconsin
380656,T00427741,A00001453,c,$1506.76,01.02.17 22:44:00,c3,Fall River,Massachusetts
380657,T00856070,A00002916,d,$164.05,01.02.17 23:12:00,c4,Seattle,Washington
380658,T00264934,A00000904,d,$457.6,02.02.17 00:40:06,c4,New York City,New York
380659,T00490062,A00001672,d,$401.48,02.02.17 00:40:06,c2,Indianapolis,Indiana
380660,T00457509,A00001554,d,$293.56,02.02.17 04:48:33,c2,Charleston,West Virginia
380661,T00448572,A00001525,d,$17.27,02.02.17 07:18:44,c2,New Bedford,Massachusetts
380662,T00391840,A00001332,d,$410.12,02.02.17 07:21:43,c4,Quincy,Massachusetts
380663,T00205297,A00000697,d,$695.04,02.02.17 07:33:34,c4,Anchorage,Alaska
380664,T01288022,A00004405,d,$620.05,02.02.17 07:41:48,c3,Manchester,New Hampshire
380665,T00925209,A00003153,c,$1144.78,02.02.17 07:47:21,c3,Jacksonville,Florida
380666,T00626916,A00002140,c,$241.75,02.02.17 07:54:51,c2,Rochester,New York
380667,T02750923,A00009104,c,$1586.5,02.02.17 07:59:49,c4,Detroit,Michigan
380668,T00246504,A00000846,c,$90.66,02.02.17 08:33:20,c2,Philadelphia,Pennsylvania
380669,T01053010,A00003601,d,$21.58,02.02.17 08:33:58,c2,Houston,Texas
380670,T00306833,A00001046,c,$276.29,02.02.17 08:36:08,c3,New York City,New York
380671,T00241840,A00000826,d,$319.46,02.02.17 08:39:10,c2,Portland,Maine
380672,T00539409,A00001834,d,$155.41,02.02.17 08:47:54,c4,Nashua,New Hampshire
380673,T01890171,A00006397,d,$4.32,02.02.17 08:52:52,c5,Worcester,Massachusetts
380674,T00852091,A00002903,d,$600.06,02.02.17 08:54:12,c2,Bridgeport,Connecticut
380675,T00471933,A00001605,d,$90.66,02.02.17 09:07:15,c1,Philadelphia,Pennsylvania
380676,T02931875,A00009707,c,$893.62,02.02.17 09:09:14,c4,Los Angeles,California
380677,T00003721,A00000015,d,$31.08,02.02.17 09:13:07,c3,Los Angeles,California
380678,T00512076,A00001752,d,$410.12,02.02.17 09:14:25,c4,Cranston,Rhode Island
380679,T01248220,A00004269,d,$249.26,02.02.17 09:27:03,c4,Honolulu,Hawaii
380680,T03336131,A00011079,c,$107.92,02.02.17 09:27:36,c2,Baltimore,Maryland
380681,T03282310,A00010906,c,$1897.02,02.02.17 09:38:13,c3,Yonkers,New York
380682,T00318378,A00001087,d,$86.34,02.02.17 09:44:18,c4,Lowell,Massachusetts
380683,T00867524,A00002953,d,$172.68,02.02.17 09:49:08,c5,New York City,New York
380684,T02885427,A00009548,d,$271.97,02.02.17 09:49:42,c2,Nashua,New Hampshire
380685,T01137672,A00003887,c,$25.9,02.02.17 09:50:30,c5,Nashua,New Hampshire
380686,T00195549,A00000662,d,$103.61,02.02.17 09:54:02,c3,Omaha,Nebraska
380687,T00908366,A00003094,d,$284.92,02.02.17 09:59:43,c3,Cambridge,Massachusetts
380688,T00097943,A00000334,d,$51.8,02.02.17 10:08:11,c3,New York City,New York
380689,T00545161,A00001854,c,$8.63,02.02.17 10:11:11,c5,Birmingham,Alabama
380690,T00638728,A00002179,d,$292.65,02.02.17 10:13:59,c2,New York City,New York
380691,T03282429,A00010906,d,$362.63,02.02.17 10:29:15,c4,Yonkers,New York
380692,T00490648,A00001674,d,$253.84,02.02.17 10:29:47,c1,New York City,New York
380693,T00957089,A00003260,d,$841.82,02.02.17 10:33:12,c3,Cranston,Rhode Island
380694,T00144953,A00000485,d,$534.4,02.02.17 10:33:26,c2,Seattle,Washington
380695,T00379207,A00001289,d,$99.29,02.02.17 10:42:22,c3,Philadelphia,Pennsylvania
380696,T01531490,A00005215,d,$139.87,02.02.17 10:59:11,c5,Lowell,Massachusetts
380697,T00857147,A00002922,c,$1546.22,02.02.17 11:05:33,c4,Baltimore,Maryland
380698,T02305092,A00007606,c,$474.87,02.02.17 11:19:02,c3,Omaha,Nebraska
380699,T00083174,A00000278,d,$414.43,02.02.17 11:38:19,c4,New Britain,Connecticut
380700,T00507904,A00001735,c,$202.9,02.02.17 11:43:36,c2,Billings,Montana
380701,T00731366,A00002499,c,$366.94,02.02.17 11:46:02,c3,Jacksonville,Florida
380702,T00215701,A00000732,d,$323.77,02.02.17 11:47:04,c2,Bridgeport,Connecticut
380703,T00687565,A00002347,d,$120.88,02.02.17 11:47:34,c4,Bridgeport,Connecticut
380704,T01125894,A00003845,d,$470.55,02.02.17 11:51:33,c4,Worcester,Massachusetts
380705,T00587936,A00002001,d,$545.54,02.02.17 11:53:18,c2,Rochester,New York
380706,T00294379,A00001005,d,$302.19,02.02.17 11:53:37,c1,Houston,Texas
380707,T02425282,A00007997,d,$349.68,02.02.17 11:59:47,c3,Detroit,Michigan
380708,T02248620,A00007424,c,$671.25,02.02.17 12:00:04,c3,Cranston,Rhode Island
380709,T00586452,A00001996,c,$38.85,02.02.17 12:00:32,c3,Seattle,Washington
380710,T00748124,A00002551,c,$155.41,02.02.17 12:01:42,c2,Indianapolis,Indiana
380711,T00428549,A00001456,c,$1942.74,02.02.17 12:17:44,c3,Boston,Massachusetts
380712,T01501645,A00005120,c,$1782.49,02.02.17 12:20:29,c3,New York City,New York
380713,T01535298,A00005228,d,$772.74,02.02.17 12:40:50,c2,Syracuse,New York
380714,T00479880,A00001635,d,$72.53,02.02.17 12:48:57,c1,Atlanta,Georgia
380715,T02538656,A00008377,c,$526.67,02.02.17 12:53:12,c3,Newark,New Jersey
380716,T00357703,A00001213,d,$69.07,02.02.17 13:00:12,c4,Providence,Rhode Island
380717,T03077826,A00010202,d,$302.19,02.02.17 13:17:28,c4,Los Angeles,California
380718,T01126388,A00003847,c,$43.17,02.02.17 13:19:45,c3,Salt Lake City,Utah
380719,T00983075,A00003354,d,$12.95,02.02.17 13:24:49,c3,Norwalk,Connecticut
380720,T00101302,A00000345,c,$233.12,02.02.17 13:24:54,c2,Indianapolis,Indiana
380721,T00093551,A00000318,c,$487.82,02.02.17 13:27:17,c2,Providence,Rhode Island
380722,T00634378,A00002167,d,$267.65,02.02.17 13:34:12,c2,Baltimore,Maryland
380723,T00703073,A00002409,d,$139.87,02.02.17 13:43:59,c3,Yonkers,New York
380724,T00618429,A00002110,d,$107.92,02.02.17 13:46:44,c2,Phoenix,Arizona
380725,T00288977,A00000990,d,$94.97,02.02.17 13:47:47,c3,Milwaukee,Wisconsin
380726,T00624320,A00002130,c,$336.73,02.02.17 13:57:37,c4,San Diego,California
380727,T00585440,A00001993,d,$246.07,02.02.17 14:20:54,c2,Cranston,Rhode Island
380728,T00373173,A00001270,c,$86.34,02.02.17 14:23:01,c4,Lowell,Massachusetts
380729,T00154006,A00000516,d,$103.61,02.02.17 14:23:43,c3,Seattle,Washington
380730,T02841424,A00009403,d,$582.79,02.02.17 14:27:55,c3,New York City,New York
380731,T00270180,A00000925,d,$578.48,02.02.17 14:33:33,c4,Quincy,Massachusetts
380732,T00745988,A00002545,d,$34.54,02.02.17 14:45:56,c3,New York City,New York
380733,T01130781,A00003864,c,$568.03,02.02.17 14:49:01,c3,Salt Lake City,Utah
380734,T00885585,A00003017,d,$72.53,02.02.17 14:54:08,c2,Rochester,New York
380735,T00211273,A00000717,d,$410.12,02.02.17 15:00:42,c4,Rochester,New York
380736,T00282998,A00000971,d,$165.77,02.02.17 15:00:50,c2,Portland,Oregon
380737,T00315066,A00001075,c,$228.8,02.02.17 15:08:19,c2,Sioux Falls,South Dakota
380738,T01033706,A00003534,c,$233.12,02.02.17 15:15:08,c4,Quincy,Massachusetts
380739,T01466273,A00004994,c,$1547.86,02.02.17 15:24:34,c1,New York City,New York
380740,T00067174,A00000223,c,$233.12,02.02.17 15:35:34,c3,Charleston,South Carolina
380741,T00230997,A00000786,d,$453.28,02.02.17 15:45:16,c2,Hartford,Connecticut
380742,T00223942,A00000762,d,$17.27,02.02.17 15:51:07,c5,Yonkers,New York
380743,T00236386,A00000807,c,$306.51,02.02.17 15:55:06,c4,Yonkers,New York
380744,T00353928,A00001201,d,$12.95,02.02.17 15:57:20,c3,Fall River,Massachusetts
380745,T00137684,A00000461,d,$34.54,02.02.17 16:00:49,c2,Boise,Idaho
380746,T00329101,A00001122,d,$155.41,02.02.17 16:05:53,c2,Oklahoma City,Oklahoma
380747,T02314696,A00007636,c,$512.04,02.02.17 16:21:11,c2,Fargo,North Dakota
380748,T00687412,A00002346,c,$474.87,02.02.17 16:29:53,c4,San Antonio,Texas
380749,T01736788,A00005891,d,$777.58,02.02.17 16:38:36,c2,Houston,Texas
380750,T00572444,A00001948,c,$605.37,02.02.17 16:50:06,c3,Phoenix,Arizona
380751,T00855718,A00002915,c,$349.68,02.02.17 16:52:35,c2,New Bedford,Massachusetts
380752,T00006186,A00000025,c,$671.25,02.02.17 17:00:06,c3,Cranston,Rhode Island
380753,T00625267,A00002134,d,$159.73,02.02.17 17:00:58,c2,New Haven,Connecticut
380754,T01283273,A00004389,d,$108.79,02.02.17 17:11:09,c3,Syracuse,New York
380755,T01466392,A00004994,d,$284.92,02.02.17 17:17:47,c2,New York City,New York
380756,T00438578,A00001490,d,$189.39,02.02.17 17:25:00,c1,Indianapolis,Indiana
380757,T00564396,A00001920,c,$302.19,02.02.17 17:27:24,c3,Fargo,North Dakota
380758,T00248817,A00000854,d,$99.29,02.02.17 17:29:01,c4,Nashua,New Hampshire
380759,T00469641,A00001599,d,$595.75,02.02.17 17:29:18,c2,New Bedford,Massachusetts
380760,T00857901,A00002924,d,$410.12,02.02.17 17:32:05,c4,Cambridge,Massachusetts
380761,T00588102,A00002001,d,$21.58,02.02.17 17:43:16,c3,Rochester,New York
380762,T01365975,A00004660,d,$60.44,02.02.17 17:45:12,c4,Norwalk,Connecticut
380763,T01130776,A00003864,c,$1793.24,02.02.17 17:46:28,c3,Salt Lake City,Utah
380764,T00955884,A00003258,d,$487.86,02.02.17 17:49:30,c2,Hartford,Connecticut
380765,T01119554,A00003824,d,$151.1,02.02.17 17:49:33,c4,Manchester,New Hampshire
380766,T00371187,A00001263,c,$129.51,02.02.17 17:51:16,c3,Boise,Idaho
380767,T00625179,A00002134,d,$21.58,02.02.17 17:52:23,c5,New Haven,Connecticut
380768,T02438090,A00008038,d,$60.44,02.02.17 17:56:24,c3,Charleston,West Virginia
380769,T00362676,A00001233,d,$38.85,02.02.17 18:01:18,c2,Des Moines,Iowa
380770,T00861184,A00002933,c,$1440.19,02.02.17 18:19:33,c1,Detroit,Michigan
380771,T00916577,A00003124,d,$267.65,02.02.17 18:25:39,c3,Seattle,Washington
380772,T00551515,A00001878,c,$841.69,02.02.17 18:29:34,c1,New Haven,Connecticut
380773,T00668220,A00002281,d,$73.39,02.02.17 18:30:32,c2,New York City,New York
380774,T00077125,A00000256,d,$647.55,02.02.17 18:31:19,c2,Jackson,Mississippi
380775,T01279780,A00004377,d,$608.7,02.02.17 18:35:34,c4,Anchorage,Alaska
380776,T01485607,A00005063,c,$712.3,02.02.17 18:36:25,c3,Wilmington,Delaware
380777,T01660695,A00005632,d,$1161.27,02.02.17 18:41:06,c1,Indianapolis,Indiana
380778,T00308497,A00001051,d,$172.68,02.02.17 18:48:10,c3,Sioux Falls,South Dakota
380779,T01031112,A00003522,d,$151.1,02.02.17 19:00:10,c2,Baltimore,Maryland
380780,T00876585,A00002986,d,$34.54,02.02.17 19:06:50,c4,Norwalk,Connecticut
380781,T00504393,A00001721,d,$120.88,02.02.17 19:08:26,c2,Cranston,Rhode Island
380782,T00274433,A00000940,d,$371.26,02.02.17 19:09:38,c3,Jackson,Mississippi
380783,T00698948,A00002390,d,$1705.22,02.02.17 19:15:59,c2,New York City,New York
380784,T00517710,A00001768,d,$194.26,02.02.17 19:20:31,c2,Louisville,Kentucky
380785,T00714837,A00002445,c,$51.8,02.02.17 19:21:20,c3,New Haven,Connecticut
380786,T00296001,A00001010,d,$142.46,02.02.17 19:21:56,c3,Fall River,Massachusetts
380787,T00209766,A00000712,c,$1622.93,02.02.17 19:23:09,c2,Philadelphia,Pennsylvania
380788,T00971393,A00003309,d,$82.02,02.02.17 19:24:50,c3,Warwick,Rhode Island
380789,T02309113,A00007618,d,$302.19,02.02.17 19:26:36,c3,Philadelphia,Pennsylvania
380790,T00162667,A00000543,d,$37.56,02.02.17 19:28:41,c2,Phoenix,Arizona
380791,T02363987,A00007795,d,$759.88,02.02.17 19:36:04,c3,Phoenix,Arizona
380792,T00040430,A00000132,c,$1269.2,02.02.17 19:41:16,c3,Fargo,North Dakota
380793,T02583125,A00008533,c,$923.58,02.02.17 19:46:03,c3,Charleston,West Virginia
380794,T02464055,A00008127,c,$580.38,02.02.17 19:54:00,c3,Jackson,Mississippi
380795,T00649170,A00002219,c,$1541.43,02.02.17 19:54:21,c3,Lynn,Massachusetts
380796,T00745682,A00002544,c,$77.71,02.02.17 19:56:45,c2,Bridgeport,Connecticut
380797,T00492474,A00001679,d,$207.22,02.02.17 19:58:20,c3,Cranston,Rhode Island
380798,T01387421,A00004727,d,$569.84,02.02.17 20:00:16,c3,Jacksonville,Florida
380799,T01183447,A00004055,d,$617.33,02.02.17 20:02:30,c2,Minneapolis,Minnesota
380800,T02810523,A00009307,c,$751.16,02.02.17 20:15:43,c4,Cranston,Rhode Island
380801,T00258990,A00000886,d,$263.34,02.02.17 20:20:23,c4,New York City,New York
380802,T01973543,A00006686,d,$222.5,02.02.17 20:21:20,c2,Fall River,Massachusetts
380803,T01211079,A00004144,c,$364.31,02.02.17 20:22:12,c3,New York City,New York
380804,T00812500,A00002768,d,$129.51,02.02.17 20:26:21,c2,New Britain,Connecticut
380805,T00307934,A00001050,d,$614.01,02.02.17 20:35:26,c2,New Bedford,Massachusetts
380806,T03248889,A00010788,d,$198.58,02.02.17 20:42:33,c2,Danbury,Connecticut
380807,T00698705,A00002390,c,$2106.18,02.02.17 20:48:45,c4,New York City,New York
380808,T00366112,A00001244,c,$116.56,02.02.17 20:50:54,c2,Cranston,Rhode Island
