trans_id,account_id,type,amount,transaction_date,channel,city,state_name
427741,T03327613,A00011054,d,$297.87,01.05.17 09:45:05,c5,Quincy,Massachusetts
427742,T03216047,A00010670,c,$116.56,01.05.17 10:00:20,c2,Lynn,Massachusetts
427743,T01733211,A00005878,d,$36.26,01.05.17 10:02:04,c1,Yonkers,New York
427744,T00912600,A00003111,d,$505.09,01.05.17 10:05:39,c4,Lynn,Massachusetts
427745,T00341231,A00001158,d,$107.06,01.05.17 10:15:33,c2,Buffalo,New York
427746,T00851990,A00002903,d,$51.8,01.05.17 10:19:05,c4,Bridgeport,Connecticut
427747,T01669396,A00005661,d,$145.74,01.05.17 10:22:30,c3,Hartford,Connecticut
427748,T01283276,A00004389,d,$253.84,01.05.17 10:24:25,c2,Syracuse,New York
427749,T00916975,A00003126,d,$38.85,01.05.17 10:32:06,c3,Milwaukee,Wisconsin
427750,T00868677,A00002958,d,$43.17,01.05.17 10:33:35,c2,Worcester,Massachusetts
427751,T00712538,A00002435,d,$420.17,01.05.17 10:35:18,c3,Bridgeport,Connecticut
427752,T00365782,A00001243,d,$86.34,01.05.17 10:37:45,c2,New York City,New York
427753,T01063497,A00003632,d,$280.6,01.05.17 10:46:39,c2,Cambridge,Massachusetts
427754,T00077047,A00000256,d,$56.12,01.05.17 10:56:52,c2,Jackson,Mississippi
427755,T00664345,A00002268,d,$699.35,01.05.17 10:58:41,c2,New York City,New York
427756,T00871992,A00002971,c,$1824.15,01.05.17 11:15:06,c3,Yonkers,New York
427757,T00191274,A00000649,d,$574.16,01.05.17 11:22:03,c3,Lawrence,Massachusetts
427758,T01292216,A00004415,d,$155.41,01.05.17 11:47:19,c4,New Britain,Connecticut
427759,T00641440,A00002189,d,$600.06,01.05.17 11:55:18,c2,Rochester,New York
427760,T00490333,A00001673,d,$96.7,01.05.17 11:59:33,c2,Hartford,Connecticut
427761,T00596327,A00002030,d,$51.8,01.05.17 12:14:26,c3,Springfield,Massachusetts
427762,T00868225,A00002957,d,$145.05,01.05.17 12:15:42,c2,Wichita,Kansas
427763,T00142979,A00000478,d,$669.14,01.05.17 12:19:53,c3,Brockton,Massachusetts
427764,T01023794,A00003495,c,$1858.04,01.05.17 12:21:42,c3,Houston,Texas
427765,T00788910,A00002689,d,$824.55,01.05.17 12:26:51,c2,Los Angeles,California
427766,T00145291,A00000486,c,$1832.48,01.05.17 12:34:53,c3,Salt Lake City,Utah
427767,T02373311,A00007824,d,$1273.52,01.05.17 12:35:24,c3,Lynn,Massachusetts
427768,T00663349,A00002265,d,$591.43,01.05.17 12:55:13,c2,Newton,Massachusetts
427769,T00444253,A00001511,c,$1650.95,01.05.17 12:59:08,c3,Springfield,Massachusetts
427770,T00630810,A00002153,d,$647.55,01.05.17 13:07:07,c2,Des Moines,Iowa
427771,T00901332,A00003071,d,$669.14,01.05.17 13:08:42,c3,Manchester,New Hampshire
427772,T00332649,A00001132,d,$401.48,01.05.17 13:13:23,c3,New York City,New York
427773,T01149725,A00003933,d,$321.88,01.05.17 13:16:50,c2,Fall River,Massachusetts
427774,T01137147,A00003885,c,$414.43,01.05.17 13:39:57,c3,Springfield,Massachusetts
427775,T00428556,A00001456,c,$1365.47,01.05.17 13:40:59,c3,Boston,Massachusetts
427776,T03056564,A00010134,c,$1562.62,01.05.17 13:41:00,c4,Virginia Beach,Virginia
427777,T01009757,A00003449,d,$17.27,01.05.17 13:41:02,c2,New York City,New York
427778,T00235677,A00000804,d,$267.65,01.05.17 14:00:00,c3,Phoenix,Arizona
427779,T00742889,A00002536,d,$48.35,01.05.17 14:00:14,c4,Manchester,New Hampshire
427780,T00925444,A00003153,d,$107.92,01.05.17 14:05:56,c1,Jacksonville,Florida
427781,T01197538,A00004099,d,$25.9,01.05.17 14:06:47,c3,Houston,Texas
427782,T00380686,A00001293,d,$828.86,01.05.17 14:08:45,c3,Fargo,North Dakota
427783,T00182411,A00000619,c,$90.66,01.05.17 14:17:31,c2,New York City,New York
427784,T00118796,A00000399,c,$939.34,01.05.17 14:20:21,c1,New York City,New York
427785,T01787290,A00006062,d,$684.72,01.05.17 14:20:42,c2,New Orleans,Louisiana
427786,T00922114,A00003142,d,$151.1,01.05.17 14:24:30,c4,Jacksonville,Florida
427787,T00689782,A00002356,d,$915.2,01.05.17 14:53:06,c3,Little Rock,Arkansas
427788,T00114859,A00000388,d,$8.63,01.05.17 14:58:05,c3,Quincy,Massachusetts
427789,T02593113,A00008566,c,$2070.78,01.05.17 14:58:35,c2,Chicago,Illinois
427790,T00065604,A00000218,d,$1161.27,01.05.17 15:08:22,c3,Cranston,Rhode Island
427791,T00025680,A00000084,d,$670.0,01.05.17 15:14:34,c3,Portland,Maine
427792,T01255410,A00004293,c,$728.41,01.05.17 15:14:36,c2,Phoenix,Arizona
427793,T01041139,A00003559,d,$129.51,01.05.17 15:16:07,c2,Albuquerque,New Mexico
427794,T01817833,A00006157,d,$752.84,01.05.17 15:17:47,c2,Little Rock,Arkansas
427795,T00589026,A00002004,d,$785.69,01.05.17 15:25:14,c2,Billings,Montana
427796,T00998379,A00003408,d,$807.28,01.05.17 15:32:50,c3,Nashua,New Hampshire
427797,T00235911,A00000805,d,$436.02,01.05.17 15:39:46,c2,Detroit,Michigan
427798,T01502055,A00005120,c,$526.67,01.05.17 15:48:23,c2,New York City,New York
427799,T00825403,A00002812,d,$764.11,01.05.17 16:06:06,c2,Albuquerque,New Mexico
427800,T00219836,A00000747,d,$41.44,01.05.17 16:08:58,c2,Charleston,South Carolina
427801,T01853198,A00006273,d,$436.02,01.05.17 16:16:39,c4,Bridgeport,Connecticut
427802,T00452289,A00001536,d,$82.02,01.05.17 16:27:07,c4,Manchester,New Hampshire
427803,T00239590,A00000817,d,$315.14,01.05.17 16:32:17,c3,Indianapolis,Indiana
427804,T00594762,A00002024,d,$133.83,01.05.17 16:34:03,c3,Kansas City,Missouri
427805,T00698706,A00002390,c,$1709.66,01.05.17 16:45:18,c3,New York City,New York
427806,T01262777,A00004318,d,$401.48,01.05.17 16:54:11,c3,Salt Lake City,Utah
427807,T00951138,A00003242,c,$116.56,01.05.17 17:01:46,c2,Anchorage,Alaska
427808,T00428733,A00001456,d,$2797.42,01.05.17 17:03:47,c3,Boston,Massachusetts
427809,T00168130,A00000562,d,$45.33,01.05.17 17:04:36,c5,Buffalo,New York
427810,T00412661,A00001404,c,$1081.11,01.05.17 17:05:21,c2,Denver,Colorado
427811,T00217319,A00000738,d,$884.98,01.05.17 17:08:53,c3,Little Rock,Arkansas
427812,T01814719,A00006148,d,$77.71,01.05.17 17:13:39,c2,Chicago,Illinois
427813,T01322511,A00004514,d,$1709.53,01.05.17 17:21:46,c3,Lawrence,Massachusetts
427814,T01134125,A00003876,c,$1240.1,01.05.17 17:24:49,c1,Lawrence,Massachusetts
427815,T00726603,A00002486,c,$943.18,01.05.17 17:27:15,c4,New York City,New York
427816,T01310179,A00004473,d,$388.53,01.05.17 17:27:30,c2,Cheyenne,Wyoming
427817,T00075680,A00000251,d,$310.82,01.05.17 17:32:23,c2,Chicago,Illinois
427818,T00262803,A00000899,d,$403.25,01.05.17 17:36:06,c4,Philadelphia,Pennsylvania
427819,T00566490,A00001928,d,$34.54,01.05.17 17:42:45,c4,Los Angeles,California
427820,T00260993,A00000893,d,$958.37,01.05.17 17:46:02,c3,Hartford,Connecticut
427821,T00407682,A00001387,c,$185.63,01.05.17 17:53:00,c2,Danbury,Connecticut
427822,T00879869,A00002996,d,$211.53,01.05.17 17:55:05,c4,Houston,Texas
427823,T01015102,A00003469,d,$4.32,01.05.17 18:02:22,c5,Yonkers,New York
427824,T00466135,A00001586,d,$513.72,01.05.17 18:03:15,c1,New York City,New York
427825,T00823129,A00002803,d,$530.99,01.05.17 18:03:17,c2,Brockton,Massachusetts
427826,T00158708,A00000532,c,$1920.2,01.05.17 18:04:00,c2,Honolulu,Hawaii
427827,T00559488,A00001903,c,$103.61,01.05.17 18:05:40,c2,Nashville,Tennessee
427828,T01920958,A00006510,d,$543.38,01.05.17 18:06:00,c3,Chicago,Illinois
427829,T03412015,A00011325,c,$1606.92,01.05.17 18:14:30,c3,Nashua,New Hampshire
427830,T00698954,A00002390,d,$772.74,01.05.17 18:22:33,c2,New York City,New York
427831,T00688315,A00002350,d,$1079.25,01.05.17 18:27:36,c3,Albuquerque,New Mexico
427832,T00435986,A00001481,d,$59.57,01.05.17 18:32:44,c3,Louisville,Kentucky
427833,T00957909,A00003263,c,$133.83,01.05.17 18:33:58,c4,Portland,Maine
427834,T01300089,A00004438,d,$293.56,01.05.17 18:40:33,c2,Worcester,Massachusetts
427835,T00381626,A00001296,d,$202.9,01.05.17 18:53:29,c3,Buffalo,New York
427836,T01305023,A00004456,d,$945.42,01.05.17 18:54:20,c2,Las Vegas,Nevada
427837,T00067345,A00000224,d,$151.96,01.05.17 19:02:48,c4,Louisville,Kentucky
427838,T00606951,A00002066,d,$22.02,01.05.17 19:04:07,c3,Wichita,Kansas
427839,T00494742,A00001686,c,$116.56,01.05.17 19:10:33,c2,Nashville,Tennessee
427840,T00538913,A00001832,d,$396.08,01.05.17 19:18:21,c3,Los Angeles,California
427841,T00565498,A00001925,d,$55.26,01.05.17 19:19:25,c4,Portland,Oregon
427842,T01493363,A00005092,d,$8.63,01.05.17 19:20:45,c2,Chicago,Illinois
427843,T00670645,A00002289,d,$189.95,01.05.17 19:23:12,c2,New York City,New York
427844,T00389980,A00001326,d,$124.33,01.05.17 19:23:45,c2,New Haven,Connecticut
427845,T00950048,A00003238,d,$513.72,01.05.17 19:23:46,c4,Charleston,West Virginia
427846,T02061144,A00006985,d,$492.14,01.05.17 19:28:08,c3,Bridgeport,Connecticut
427847,T01660698,A00005632,d,$2378.67,01.05.17 19:28:56,c3,Indianapolis,Indiana
427848,T00374500,A00001275,d,$165.77,01.05.17 19:38:53,c4,Birmingham,Alabama
427849,T00785683,A00002676,d,$375.58,01.05.17 19:44:37,c4,New Britain,Connecticut
427850,T00726991,A00002486,d,$1821.77,01.05.17 19:46:01,c2,New York City,New York
427851,T01110443,A00003791,d,$453.28,01.05.17 19:47:54,c3,New York City,New York
427852,T01051738,A00003597,c,$976.46,01.05.17 19:56:56,c3,New York City,New York
427853,T00235424,A00000803,d,$1851.99,01.05.17 19:57:42,c2,Atlanta,Georgia
427854,T02301478,A00007594,c,$1785.25,01.05.17 19:59:18,c2,Baltimore,Maryland
427855,T01067726,A00003648,c,$51.8,01.05.17 20:00:19,c3,Fall River,Massachusetts
427856,T01701359,A00005767,d,$181.31,01.05.17 20:05:53,c2,Philadelphia,Pennsylvania
427857,T00775622,A00002645,d,$189.95,01.05.17 20:06:15,c3,Houston,Texas
427858,T00995614,A00003397,d,$349.68,01.05.17 20:08:01,c4,Burlington,Vermont
427859,T00772467,A00002637,d,$764.11,01.05.17 20:08:42,c3,Los Angeles,California
427860,T00384890,A00001307,d,$145.05,01.05.17 20:14:55,c4,Cambridge,Massachusetts
427861,T00632522,A00002160,d,$159.73,01.05.17 20:20:53,c2,Philadelphia,Pennsylvania
427862,T00103840,A00000354,d,$151.1,01.05.17 20:27:28,c2,Quincy,Massachusetts
427863,T00223944,A00000762,d,$145.05,01.05.17 20:28:22,c4,Yonkers,New York
427864,T01076383,A00003677,d,$47.92,01.05.17 20:36:37,c3,New York City,New York
427865,T00121211,A00000406,d,$43.17,01.05.17 20:39:42,c3,Norwalk,Connecticut
427866,T00602612,A00002051,c,$38.85,01.05.17 20:40:05,c3,Phoenix,Arizona
427867,T00469189,A00001598,c,$1279.39,01.05.17 20:47:11,c3,Louisville,Kentucky
427868,T00832859,A00002836,d,$43.17,01.05.17 20:50:48,c5,Billings,Montana
427869,T00075287,A00000249,d,$25.9,01.05.17 20:56:12,c2,Anchorage,Alaska
427870,T00752404,A00002567,d,$30.22,01.05.17 20:57:12,c2,Milwaukee,Wisconsin
427871,T00187557,A00000635,c,$1260.82,01.05.17 21:00:14,c3,Omaha,Nebraska
427872,T01596112,A00005422,d,$795.49,01.05.17 21:02:39,c3,Warwick,Rhode Island
427873,T00050793,A00000170,d,$164.05,01.05.17 21:08:26,c5,Quincy,Massachusetts
427874,T00721849,A00002471,d,$479.19,01.05.17 21:33:11,c2,Seattle,Washington
427875,T00959091,A00003267,d,$181.31,01.05.17 21:34:31,c4,Phoenix,Arizona
427876,T00938400,A00003201,c,$60.44,01.05.17 21:39:11,c1,Charlotte,North Carolina
427877,T01781844,A00006040,d,$716.62,01.05.17 21:44:46,c2,New York City,New York
427878,T00986163,A00003364,c,$1683.93,01.05.17 21:51:31,c3,Omaha,Nebraska
427879,T00960369,A00003271,d,$7.77,01.05.17 22:00:05,c1,Washington,District of Columbia
427880,T00871359,A00002968,d,$492.14,01.05.17 22:15:04,c1,Louisville,Kentucky
427881,T01076181,A00003676,d,$82.89,01.05.17 22:17:44,c2,Brockton,Massachusetts
427882,T00734649,A00002510,d,$30.22,01.05.17 22:34:45,c2,Fall River,Massachusetts
427883,T00646030,A00002206,c,$69.07,01.05.17 22:38:57,c3,Cheyenne,Wyoming
427884,T00743830,A00002540,d,$53.96,01.05.17 22:51:56,c3,Houston,Texas
427885,T00243718,A00000836,d,$181.31,01.05.17 23:19:25,c3,San Diego,California
427886,T00472304,A00001606,d,$608.7,01.05.17 23:39:31,c5,Minneapolis,Minnesota
427887,T00362325,A00001231,d,$500.77,02.05.17 04:31:44,c2,Denver,Colorado
427888,T00847379,A00002885,d,$530.99,02.05.17 06:32:12,c3,New York City,New York
427889,T01067667,A00003648,d,$46.62,02.05.17 07:01:15,c4,Fall River,Massachusetts
427890,T01612773,A00005477,c,$1903.8,02.05.17 07:12:00,c2,New Bedford,Massachusetts
427891,T00906272,A00003088,d,$802.96,02.05.17 07:14:17,c4,Albuquerque,New Mexico
427892,T02770081,A00009167,c,$440.33,02.05.17 07:20:24,c4,Cambridge,Massachusetts
427893,T02383612,A00007859,d,$772.74,02.05.17 07:28:15,c3,New Haven,Connecticut
427894,T00899238,A00003064,c,$51.8,02.05.17 07:32:48,c1,Fargo,North Dakota
427895,T00113136,A00000381,d,$129.51,02.05.17 07:48:54,c4,Cranston,Rhode Island
427896,T00340558,A00001155,d,$120.88,02.05.17 07:52:08,c2,Wilmington,Delaware
427897,T00269484,A00000923,d,$202.9,02.05.17 07:58:21,c3,Oklahoma City,Oklahoma
427898,T00306345,A00001044,d,$582.79,02.05.17 07:59:07,c2,Las Vegas,Nevada
427899,T00359462,A00001221,d,$103.61,02.05.17 08:15:25,c4,Cheyenne,Wyoming
427900,T00881176,A00003001,d,$168.36,02.05.17 08:21:06,c3,New York City,New York
427901,T00478751,A00001631,d,$151.96,02.05.17 08:23:54,c2,Detroit,Michigan
427902,T00965145,A00003288,d,$94.97,02.05.17 08:26:30,c4,Houston,Texas
427903,T01053234,A00003602,d,$1864.94,02.05.17 08:27:19,c3,Albuquerque,New Mexico
427904,T00362493,A00001232,d,$4.32,02.05.17 08:31:04,c2,Worcester,Massachusetts
427905,T00760262,A00002593,d,$518.04,02.05.17 08:31:37,c3,Indianapolis,Indiana
427906,T00112444,A00000379,d,$14.25,02.05.17 08:41:48,c5,Birmingham,Alabama
427907,T00735068,A00002511,d,$139.87,02.05.17 08:57:29,c4,Fargo,North Dakota
427908,T00784898,A00002674,c,$8.63,02.05.17 09:01:45,c5,Buffalo,New York
427909,T02979463,A00009869,d,$125.19,02.05.17 09:07:49,c2,Portland,Oregon
427910,T00616767,A00002102,d,$64.76,02.05.17 09:08:00,c2,Manchester,New Hampshire
427911,T02777490,A00009192,d,$1118.1,02.05.17 09:08:27,c2,New York City,New York
427912,T01152979,A00003943,d,$28.49,02.05.17 09:10:17,c2,Somerville,Massachusetts
427913,T00240926,A00000822,d,$155.41,02.05.17 09:15:13,c3,Fargo,North Dakota
427914,T01108834,A00003786,d,$2318.23,02.05.17 09:16:50,c2,Omaha,Nebraska
427915,T02997018,A00009928,d,$168.36,02.05.17 09:17:25,c2,Lynn,Massachusetts
427916,T00779869,A00002660,c,$944.56,02.05.17 09:21:43,c2,New York City,New York
427917,T00388448,A00001320,d,$86.34,02.05.17 09:34:00,c4,Brockton,Massachusetts
427918,T00278851,A00000954,c,$233.12,02.05.17 09:38:27,c3,Chicago,Illinois
427919,T00544542,A00001851,c,$56.12,02.05.17 09:40:32,c4,Lowell,Massachusetts
427920,T00672151,A00002295,d,$142.46,02.05.17 09:45:04,c3,New Bedford,Massachusetts
427921,T00004257,A00000018,d,$648.89,02.05.17 09:46:52,c2,Wilmington,Delaware
427922,T00928864,A00003166,c,$297.96,02.05.17 09:46:55,c3,Somerville,Massachusetts
427923,T02502230,A00008260,d,$423.07,02.05.17 09:47:52,c1,Des Moines,Iowa
427924,T00529141,A00001804,d,$790.01,02.05.17 09:48:33,c3,Kansas City,Missouri
427925,T00673534,A00002301,d,$500.77,02.05.17 09:50:03,c4,Virginia Beach,Virginia
427926,T00424921,A00001442,d,$582.79,02.05.17 09:54:04,c2,Minneapolis,Minnesota
427927,T00300687,A00001024,c,$25.9,02.05.17 09:56:41,c4,Atlanta,Georgia
427928,T00109730,A00000370,d,$27.2,02.05.17 09:59:30,c5,Wichita,Kansas
427929,T00398406,A00001356,d,$185.63,02.05.17 10:01:49,c3,Charleston,South Carolina
427930,T01160775,A00003974,d,$552.58,02.05.17 10:08:36,c2,Lowell,Massachusetts
427931,T03145239,A00010439,d,$276.29,02.05.17 10:16:39,c4,Warwick,Rhode Island
427932,T01066943,A00003646,c,$222.93,02.05.17 10:26:27,c3,Norwalk,Connecticut
427933,T00478963,A00001632,d,$220.17,02.05.17 10:27:43,c2,Albuquerque,New Mexico
427934,T00430927,A00001464,c,$941.11,02.05.17 10:33:54,c2,New Britain,Connecticut
427935,T02580457,A00008523,d,$379.9,02.05.17 10:40:17,c2,Houston,Texas
427936,T01659344,A00005628,d,$336.73,02.05.17 10:44:05,c2,Fall River,Massachusetts
427937,T00805083,A00002742,d,$401.48,02.05.17 10:45:58,c4,Minneapolis,Minnesota
427938,T00222421,A00000756,c,$254.7,02.05.17 10:59:12,c4,Newton,Massachusetts
427939,T01009601,A00003448,d,$690.72,02.05.17 11:00:42,c2,Brockton,Massachusetts
427940,T00735949,A00002513,d,$47.49,02.05.17 11:04:56,c4,Los Angeles,California
427941,T01134124,A00003876,c,$924.7,02.05.17 11:10:27,c3,Lawrence,Massachusetts
427942,T02857666,A00009455,d,$785.69,02.05.17 11:10:36,c3,New Britain,Connecticut
427943,T00426986,A00001450,d,$133.83,02.05.17 11:11:10,c2,Norwalk,Connecticut
427944,T00667571,A00002279,d,$263.34,02.05.17 11:16:54,c2,Jacksonville,Florida
427945,T01108369,A00003785,d,$578.48,02.05.17 11:24:18,c3,Detroit,Michigan
427946,T01523895,A00005194,d,$328.09,02.05.17 11:32:55,c1,New York City,New York
427947,T00517366,A00001767,d,$884.98,02.05.17 11:33:53,c1,Omaha,Nebraska
427948,T01165514,A00003994,c,$2079.63,02.05.17 11:36:31,c3,Louisville,Kentucky
427949,T03047954,A00010105,d,$2702.44,02.05.17 11:38:00,c3,Lowell,Massachusetts
427950,T01146549,A00003921,d,$1316.68,02.05.17 11:45:22,c3,Albuquerque,New Mexico
427951,T02733327,A00009041,d,$2253.47,02.05.17 11:48:31,c3,New York City,New York
427952,T00617092,A00002104,d,$60.44,02.05.17 11:50:45,c2,Worcester,Massachusetts
427953,T00044427,A00000148,d,$36.26,02.05.17 12:13:17,c3,Washington,District of Columbia
427954,T03344749,A00011111,c,$1117.5,02.05.17 12:14:48,c3,New York City,New York
427955,T00240974,A00000822,d,$34.54,02.05.17 12:24:19,c3,Fargo,North Dakota
427956,T00191091,A00000649,d,$904.54,02.05.17 12:25:14,c3,Lawrence,Massachusetts
427957,T00843945,A00002872,d,$177.0,02.05.17 12:42:39,c2,New York City,New York
427958,T00872460,A00002972,c,$1945.84,02.05.17 12:53:10,c3,Portland,Oregon
427959,T00616947,A00002103,d,$90.66,02.05.17 12:56:37,c3,Worcester,Massachusetts
427960,T00950536,A00003240,d,$310.82,02.05.17 12:57:25,c2,Sioux Falls,South Dakota
427961,T03170175,A00010520,c,$2153.06,02.05.17 13:06:55,c4,Lowell,Massachusetts
427962,T00110278,A00000372,d,$500.77,02.05.17 13:07:19,c4,Lowell,Massachusetts
427963,T00560009,A00001905,d,$176.13,02.05.17 13:08:03,c2,Little Rock,Arkansas
427964,T00268476,A00000919,d,$77.71,02.05.17 13:13:39,c4,Nashua,New Hampshire
427965,T01910922,A00006473,d,$336.73,02.05.17 13:20:17,c4,Portland,Oregon
427966,T00385160,A00001308,d,$134.69,02.05.17 13:35:43,c4,Houston,Texas
427967,T00492237,A00001678,d,$738.21,02.05.17 13:38:13,c3,New York City,New York
427968,T00028249,A00000093,d,$51.8,02.05.17 13:40:39,c4,Jacksonville,Florida
427969,T00868825,A00002959,c,$894.01,02.05.17 13:45:11,c4,Washington,District of Columbia
427970,T00383171,A00001301,d,$669.14,02.05.17 13:47:45,c3,Albuquerque,New Mexico
427971,T02286783,A00007542,d,$379.9,02.05.17 13:59:21,c4,Houston,Texas
427972,T00909551,A00003098,d,$108.79,02.05.17 14:01:09,c3,New York City,New York
427973,T02035217,A00006897,d,$388.53,02.05.17 14:07:31,c2,Worcester,Massachusetts
427974,T00193486,A00000655,d,$699.35,02.05.17 14:09:53,c4,Hartford,Connecticut
427975,T03170396,A00010520,d,$906.57,02.05.17 14:10:04,c3,Lowell,Massachusetts
427976,T00006229,A00000025,d,$69.07,02.05.17 14:34:50,c4,Cranston,Rhode Island
427977,T01084186,A00003702,c,$38.85,02.05.17 14:44:18,c2,Hartford,Connecticut
427978,T00636399,A00002173,c,$38.85,02.05.17 14:53:22,c2,Phoenix,Arizona
427979,T01754287,A00005952,d,$250.39,02.05.17 15:02:38,c3,Buffalo,New York
427980,T00528871,A00001804,c,$448.28,02.05.17 15:08:07,c3,Kansas City,Missouri
427981,T01231037,A00004214,d,$388.53,02.05.17 15:12:18,c4,New York City,New York
427982,T01071119,A00003659,d,$246.07,02.05.17 15:16:33,c1,Houston,Texas
427983,T01082088,A00003695,c,$189.95,02.05.17 15:21:37,c3,Boise,Idaho
427984,T00233907,A00000796,c,$374.33,02.05.17 15:32:11,c3,New York City,New York
427985,T00032009,A00000103,c,$308.06,02.05.17 15:37:06,c4,Portland,Maine
427986,T02910512,A00009640,d,$142.46,02.05.17 15:40:22,c3,New York City,New York
427987,T00184182,A00000625,d,$1830.41,02.05.17 15:44:10,c3,Los Angeles,California
427988,T02423690,A00007990,d,$207.22,02.05.17 15:46:41,c2,Boston,Massachusetts
427989,T00037242,A00000120,c,$515.1,02.05.17 15:51:01,c3,Newton,Massachusetts
427990,T03302807,A00010973,d,$657.31,02.05.17 15:59:09,c4,Albuquerque,New Mexico
427991,T02688514,A00008899,c,$382.31,02.05.17 16:02:05,c2,New York City,New York
427992,T02989108,A00009897,d,$155.41,02.05.17 16:02:38,c2,New York City,New York
427993,T00872798,A00002972,d,$872.03,02.05.17 16:12:52,c3,Portland,Oregon
427994,T03117546,A00010345,c,$4.32,02.05.17 16:17:17,c5,Providence,Rhode Island
427995,T01081934,A00003694,d,$207.22,02.05.17 16:17:55,c2,Los Angeles,California
427996,T01113151,A00003802,d,$31.08,02.05.17 16:19:08,c2,Portland,Maine
427997,T00269773,A00000924,d,$4.32,02.05.17 16:19:29,c5,Nashville,Tennessee
427998,T00877177,A00002988,c,$1486.65,02.05.17 16:19:35,c3,Warwick,Rhode Island
427999,T02489713,A00008212,d,$388.53,02.05.17 16:24:34,c2,New Haven,Connecticut
428000,T00052358,A00000174,d,$60.44,02.05.17 16:28:26,c2,New Haven,Connecticut
428001,T01288904,A00004408,d,$569.84,02.05.17 16:46:46,c4,Somerville,Massachusetts
428002,T01030888,A00003521,d,$1567.07,02.05.17 16:58:37,c1,Rochester,New York
428003,T02733039,A00009041,c,$1960.22,02.05.17 17:00:38,c4,New York City,New York
428004,T01910471,A00006472,d,$120.88,02.05.17 17:02:55,c1,Fall River,Massachusetts
428005,T02956622,A00009790,c,$418.75,02.05.17 17:09:21,c5,New Haven,Connecticut
428006,T03056577,A00010134,c,$1067.59,02.05.17 17:10:54,c4,Virginia Beach,Virginia
428007,T00860197,A00002931,d,$37.99,02.05.17 17:16:00,c2,Providence,Rhode Island
428008,T03353728,A00011138,c,$746.02,02.05.17 17:18:39,c2,Los Angeles,California
428009,T00160082,A00000536,d,$41.44,02.05.17 17:29:06,c3,Las Vegas,Nevada
428010,T01128780,A00003856,d,$241.75,02.05.17 17:30:09,c2,Cheyenne,Wyoming
428011,T00201713,A00000685,d,$2719.71,02.05.17 17:34:04,c3,Jackson,Mississippi
428012,T01026069,A00003503,d,$535.31,02.05.17 17:36:18,c5,New York City,New York
428013,T00460271,A00001565,d,$138.14,02.05.17 17:41:47,c3,Providence,Rhode Island
428014,T00697102,A00002383,d,$207.22,02.05.17 17:43:55,c2,Cranston,Rhode Island
428015,T03227394,A00010710,d,$322.7,02.05.17 17:46:05,c3,Atlanta,Georgia
428016,T00430289,A00001461,d,$889.3,02.05.17 17:46:55,c3,New Britain,Connecticut
428017,T00708423,A00002425,d,$155.41,02.05.17 17:47:23,c2,Manchester,New Hampshire
428018,T00571840,A00001945,d,$695.04,02.05.17 17:48:23,c2,Cambridge,Massachusetts
428019,T01804082,A00006118,d,$246.07,02.05.17 18:05:18,c4,New York City,New York
428020,T02583343,A00008533,d,$1480.73,02.05.17 18:17:19,c3,Charleston,West Virginia
428021,T00848707,A00002890,d,$682.09,02.05.17 18:19:35,c3,Lawrence,Massachusetts
