trans_id,account_id,type,amount,transaction_date,channel,city,state_name
773642,T00554657,A00001888,d,$246.07,01.10.18 13:07:48,c4,Seattle,Washington
773643,T00849648,A00002894,d,$695.04,01.10.18 13:12:00,c3,Milwaukee,Wisconsin
773644,T00909249,A00003096,d,$638.92,01.10.18 13:13:49,c4,Cranston,Rhode Island
773645,T02735856,A00009051,c,$760.31,01.10.18 13:18:23,c3,Indianapolis,Indiana
773646,T02489534,A00008212,d,$528.44,01.10.18 13:29:41,c3,New Haven,Connecticut
773647,T01140685,A00003899,d,$211.53,01.10.18 13:30:12,c3,Virginia Beach,Virginia
773648,T00041502,A00000136,d,$17.27,01.10.18 13:38:07,c3,Chicago,Illinois
773649,T00799645,A00002726,d,$794.33,01.10.18 13:47:06,c3,Albuquerque,New Mexico
773650,T00133012,A00000445,d,$436.02,01.10.18 14:21:37,c2,Norwalk,Connecticut
773651,T00662822,A00002262,d,$2003.09,01.10.18 14:30:32,c4,Oklahoma City,Oklahoma
773652,T00900042,A00003066,d,$384.21,01.10.18 14:31:23,c2,Chicago,Illinois
773653,T02009228,A00006806,d,$569.84,01.10.18 14:37:12,c3,New York City,New York
773654,T00266526,A00000911,c,$457.6,01.10.18 14:39:47,c4,Lynn,Massachusetts
773655,T01071824,A00003662,d,$73.39,01.10.18 14:53:42,c4,Charlotte,North Carolina
773656,T00250065,A00000858,d,$988.59,01.10.18 15:06:02,c3,New Haven,Connecticut
773657,T01191013,A00004078,d,$820.23,01.10.18 15:12:39,c3,Fargo,North Dakota
773658,T00906865,A00003090,d,$1118.1,01.10.18 15:22:04,c4,New York City,New York
773659,T00428579,A00001456,c,$561.99,01.10.18 15:27:38,c4,Boston,Massachusetts
773660,T00631734,A00002156,d,$716.62,01.10.18 15:31:11,c3,New York City,New York
773661,T00979913,A00003342,d,$306.51,01.10.18 15:40:47,c3,Quincy,Massachusetts
773662,T00605791,A00002062,d,$207.22,01.10.18 15:43:19,c3,Los Angeles,California
773663,T00176393,A00000595,d,$207.22,01.10.18 16:18:59,c2,Kansas City,Missouri
773664,T00733397,A00002506,d,$362.63,01.10.18 16:20:03,c3,Virginia Beach,Virginia
773665,T00087700,A00000293,d,$248.66,01.10.18 16:28:04,c2,New York City,New York
773666,T02791753,A00009242,d,$151.1,01.10.18 16:35:47,c3,New Bedford,Massachusetts
773667,T00024757,A00000082,d,$932.77,01.10.18 16:48:22,c3,Honolulu,Hawaii
773668,T00108464,A00000367,d,$474.87,01.10.18 16:51:18,c2,Minneapolis,Minnesota
773669,T00586106,A00001994,d,$1023.13,01.10.18 16:52:14,c3,Billings,Montana
773670,T00190033,A00000645,c,$792.51,01.10.18 16:56:29,c2,Los Angeles,California
773671,T00755265,A00002576,d,$2477.96,01.10.18 16:59:00,c3,New York City,New York
773672,T01237924,A00004237,c,$1075.11,01.10.18 17:00:31,c3,Albuquerque,New Mexico
773673,T00153033,A00000511,d,$185.63,01.10.18 17:04:06,c4,Las Vegas,Nevada
773674,T00072227,A00000239,c,$673.45,01.10.18 17:09:22,c4,Lawrence,Massachusetts
773675,T00229721,A00000781,d,$60.44,01.10.18 17:10:35,c3,Salt Lake City,Utah
773676,T00337745,A00001146,d,$133.83,01.10.18 17:13:50,c4,Danbury,Connecticut
773677,T00967472,A00003296,d,$1152.64,01.10.18 17:23:45,c4,Danbury,Connecticut
773678,T01032517,A00003529,d,$582.79,01.10.18 17:23:49,c3,Portland,Oregon
773679,T01596315,A00005422,c,$474.87,01.10.18 17:38:04,c3,Warwick,Rhode Island
773680,T00032021,A00000103,c,$549.81,01.10.18 17:48:11,c2,Portland,Maine
773681,T00939011,A00003204,d,$444.65,01.10.18 17:51:40,c3,Fall River,Massachusetts
773682,T00481852,A00001641,c,$1504.95,01.10.18 17:51:46,c1,Buffalo,New York
773683,T00851302,A00002901,c,$38.85,01.10.18 17:55:03,c4,New York City,New York
773684,T01716193,A00005817,d,$1174.22,01.10.18 17:59:19,c3,Syracuse,New York
773685,T01519641,A00005180,d,$608.7,01.10.18 18:01:10,c3,Houston,Texas
773686,T02834114,A00009377,d,$975.64,01.10.18 18:02:04,c3,New York City,New York
773687,T00094068,A00000319,c,$177.0,01.10.18 18:08:26,c2,Charleston,West Virginia
773688,T01281633,A00004383,d,$1325.32,01.10.18 18:10:02,c3,New Britain,Connecticut
773689,T00396421,A00001348,d,$98.43,01.10.18 18:15:31,c3,Lowell,Massachusetts
773690,T00674285,A00002304,c,$1381.87,01.10.18 18:21:06,c4,Burlington,Vermont
773691,T01701304,A00005767,d,$12.95,01.10.18 18:22:20,c2,Philadelphia,Pennsylvania
773692,T00504891,A00001724,d,$55.26,01.10.18 18:22:45,c2,Worcester,Massachusetts
773693,T00533454,A00001816,d,$31.08,01.10.18 18:28:15,c2,Portland,Maine
773694,T00558551,A00001900,d,$112.24,01.10.18 18:29:00,c4,San Antonio,Texas
773695,T01014748,A00003468,c,$194.26,01.10.18 18:31:39,c2,Birmingham,Alabama
773696,T01267804,A00004336,c,$410.12,01.10.18 18:33:40,c4,Jacksonville,Florida
773697,T00215225,A00000730,c,$237.44,01.10.18 18:33:47,c3,Charlotte,North Carolina
773698,T01530645,A00005213,d,$1135.37,01.10.18 18:36:26,c4,New York City,New York
773699,T02471383,A00008153,d,$623.03,01.10.18 18:38:10,c3,Boston,Massachusetts
773700,T01031260,A00003523,d,$198.58,01.10.18 18:40:15,c3,Newton,Massachusetts
773701,T00027605,A00000091,c,$1036.34,01.10.18 18:46:00,c2,Milwaukee,Wisconsin
773702,T00120343,A00000403,d,$69.07,01.10.18 18:47:46,c3,New York City,New York
773703,T00870759,A00002966,c,$1795.31,01.10.18 18:48:58,c1,Salt Lake City,Utah
773704,T00924993,A00003152,d,$177.0,01.10.18 18:54:26,c4,New York City,New York
773705,T00038544,A00000125,d,$998.31,01.10.18 19:01:53,c2,Jacksonville,Florida
773706,T00493681,A00001684,c,$381.58,01.10.18 19:08:25,c4,Birmingham,Alabama
773707,T01271103,A00004346,c,$47.49,01.10.18 19:09:37,c3,Wichita,Kansas
773708,T03162075,A00010493,c,$233.12,01.10.18 19:09:51,c3,Portland,Oregon
773709,T01142295,A00003906,d,$192.84,01.10.18 19:13:47,c2,New Haven,Connecticut
773710,T00437704,A00001486,d,$764.11,01.10.18 19:16:01,c4,Norwalk,Connecticut
773711,T00177325,A00000598,c,$17.27,01.10.18 19:27:23,c4,New York City,New York
773712,T00856475,A00002918,d,$837.5,01.10.18 19:29:55,c4,Louisville,Kentucky
773713,T03317725,A00011021,c,$1447.96,01.10.18 19:33:43,c4,New York City,New York
773714,T00463876,A00001578,d,$44.9,01.10.18 19:38:05,c2,Worcester,Massachusetts
773715,T00847966,A00002887,d,$764.11,01.10.18 19:39:05,c2,Yonkers,New York
773716,T00812092,A00002767,d,$56.98,01.10.18 19:39:36,c4,Houston,Texas
773717,T00320052,A00001093,d,$130.5,01.10.18 19:41:15,c3,Houston,Texas
773718,T01544750,A00005256,d,$254.7,01.10.18 19:43:10,c4,Philadelphia,Pennsylvania
773719,T00252427,A00000864,c,$246.07,01.10.18 19:49:15,c4,Philadelphia,Pennsylvania
773720,T01288720,A00004408,c,$994.81,01.10.18 19:56:38,c3,Somerville,Massachusetts
773721,T00899117,A00003064,d,$67.35,01.10.18 20:00:03,c3,Fargo,North Dakota
773722,T00641575,A00002190,c,$504.96,01.10.18 20:00:07,c4,Manchester,New Hampshire
773723,T00613356,A00002089,d,$384.21,01.10.18 20:07:43,c4,Newark,New Jersey
773724,T01210440,A00004140,d,$802.96,01.10.18 20:08:07,c4,Anchorage,Alaska
773725,T00200181,A00000679,d,$189.95,01.10.18 20:09:44,c2,Virginia Beach,Virginia
773726,T00797092,A00002714,d,$328.09,01.10.18 20:11:25,c2,New York City,New York
773727,T00995350,A00003395,d,$815.91,01.10.18 20:19:07,c2,Baltimore,Maryland
773728,T00764444,A00002610,d,$37.99,01.10.18 20:19:30,c4,Houston,Texas
773729,T00623563,A00002127,c,$34.54,01.10.18 20:21:09,c4,New York City,New York
773730,T01108704,A00003786,d,$116.56,01.10.18 20:22:40,c4,Omaha,Nebraska
773731,T00281931,A00000967,c,$1341.51,01.10.18 20:29:54,c3,Louisville,Kentucky
773732,T01301595,A00004445,d,$423.07,01.10.18 20:31:50,c3,Charleston,West Virginia
773733,T00966696,A00003294,d,$94.97,01.10.18 20:33:12,c2,Rochester,New York
773734,T00288330,A00000988,d,$358.31,01.10.18 20:34:21,c5,Detroit,Michigan
773735,T00482148,A00001641,d,$1644.78,01.10.18 20:36:02,c4,Buffalo,New York
773736,T00127511,A00000427,d,$474.87,01.10.18 20:37:06,c4,Washington,District of Columbia
773737,T00072394,A00000240,d,$165.77,01.10.18 20:40:45,c5,Philadelphia,Pennsylvania
773738,T00309266,A00001053,d,$112.24,01.10.18 20:44:02,c3,New Bedford,Massachusetts
773739,T01041424,A00003560,d,$220.17,01.10.18 20:49:21,c2,New Bedford,Massachusetts
773740,T00470489,A00001602,d,$93.25,01.10.18 20:55:58,c3,Salt Lake City,Utah
773741,T01099331,A00003755,d,$494.47,01.10.18 20:56:26,c5,Phoenix,Arizona
773742,T02061012,A00006985,c,$1772.26,01.10.18 21:10:00,c3,Bridgeport,Connecticut
773743,T00573555,A00001951,d,$448.97,01.10.18 21:29:41,c2,Minneapolis,Minnesota
773744,T01130046,A00003862,c,$1115.99,01.10.18 21:33:51,c3,New York City,New York
773745,T00346566,A00001174,d,$746.84,01.10.18 21:33:52,c3,Los Angeles,California
773746,T00099300,A00000339,d,$453.28,01.10.18 21:41:37,c2,San Diego,California
773747,T00115344,A00000389,c,$73.39,01.10.18 21:44:35,c1,Boise,Idaho
773748,T00052164,A00000173,c,$366.94,01.10.18 21:44:45,c2,Warwick,Rhode Island
773749,T00657612,A00002247,c,$477.68,01.10.18 21:45:11,c4,New Orleans,Louisiana
773750,T00179151,A00000606,d,$207.22,01.10.18 22:11:16,c2,Rochester,New York
773751,T00780121,A00002660,d,$1058.14,01.10.18 22:12:46,c1,New York City,New York
773752,T00676511,A00002310,c,$38.85,01.10.18 22:14:43,c2,Louisville,Kentucky
773753,T00080013,A00000268,c,$783.19,01.10.18 22:38:08,c3,Columbus,Ohio
773754,T00178852,A00000604,d,$328.09,01.10.18 23:51:37,c3,Portland,Oregon
773755,T01243402,A00004253,d,$1204.44,02.10.18 00:12:23,c4,Wilmington,Delaware
773756,T00345481,A00001169,d,$1813.14,02.10.18 04:01:08,c1,Burlington,Vermont
773757,T00170777,A00000572,d,$457.6,02.10.18 05:29:03,c1,Birmingham,Alabama
773758,T00713789,A00002439,d,$379.9,02.10.18 05:35:30,c2,Chicago,Illinois
773759,T00097181,A00000332,d,$51.8,02.10.18 06:26:00,c4,Providence,Rhode Island
773760,T01202945,A00004116,c,$1225.04,02.10.18 07:10:16,c2,Seattle,Washington
773761,T00316942,A00001080,d,$418.75,02.10.18 07:22:00,c4,Lowell,Massachusetts
773762,T01130307,A00003862,d,$699.35,02.10.18 07:26:38,c2,New York City,New York
773763,T01867733,A00006321,d,$755.48,02.10.18 07:38:53,c3,New York City,New York
773764,T01266739,A00004332,d,$233.12,02.10.18 07:48:12,c4,Chicago,Illinois
773765,T02675993,A00008856,d,$86.34,02.10.18 08:02:04,c4,Louisville,Kentucky
773766,T00267867,A00000916,d,$220.17,02.10.18 08:06:41,c2,New York City,New York
773767,T01309638,A00004471,d,$569.84,02.10.18 08:10:24,c2,Charlotte,North Carolina
773768,T00212361,A00000720,d,$198.58,02.10.18 08:21:52,c3,Houston,Texas
773769,T00224013,A00000762,d,$64.76,02.10.18 08:25:23,c4,Yonkers,New York
773770,T00274702,A00000941,d,$196.86,02.10.18 08:26:21,c2,Washington,District of Columbia
773771,T01161343,A00003976,d,$60.44,02.10.18 08:28:11,c4,Chicago,Illinois
773772,T00158762,A00000532,c,$1597.64,02.10.18 08:28:36,c3,Honolulu,Hawaii
773773,T01046270,A00003578,d,$176.13,02.10.18 08:35:26,c4,New York City,New York
773774,T00945269,A00003223,c,$848.51,02.10.18 08:35:53,c2,New York City,New York
773775,T00969126,A00003302,c,$73.39,02.10.18 08:42:15,c2,Omaha,Nebraska
773776,T00228913,A00000777,c,$837.33,02.10.18 08:43:38,c2,Boise,Idaho
773777,T00005126,A00000021,d,$77.71,02.10.18 08:45:07,c2,Houston,Texas
773778,T01715956,A00005817,c,$1129.72,02.10.18 08:47:42,c3,Syracuse,New York
773779,T00994435,A00003391,d,$284.92,02.10.18 08:49:02,c2,Chicago,Illinois
773780,T00456463,A00001550,d,$99.29,02.10.18 08:53:38,c4,New York City,New York
773781,T00497412,A00001695,d,$227.85,02.10.18 09:00:30,c2,Yonkers,New York
773782,T00229260,A00000779,d,$522.36,02.10.18 09:00:36,c3,Baltimore,Maryland
773783,T00693609,A00002371,d,$360.25,02.10.18 09:10:17,c1,Louisville,Kentucky
773784,T03198695,A00010613,d,$419.31,02.10.18 09:14:05,c2,Lowell,Massachusetts
773785,T00467454,A00001591,c,$1706.98,02.10.18 09:15:19,c2,Newton,Massachusetts
773786,T00171344,A00000574,c,$405.8,02.10.18 09:19:24,c3,Los Angeles,California
773787,T00307075,A00001047,d,$25.9,02.10.18 09:22:53,c4,San Diego,California
773788,T00103980,A00000354,d,$263.34,02.10.18 09:24:41,c2,Quincy,Massachusetts
773789,T00987433,A00003367,d,$51.8,02.10.18 09:27:22,c1,New York City,New York
773790,T00352177,A00001196,d,$958.37,02.10.18 09:36:08,c2,Newark,New Jersey
773791,T00285712,A00000980,d,$60.44,02.10.18 09:37:39,c2,New York City,New York
773792,T00300757,A00001024,d,$15.54,02.10.18 09:39:26,c5,Atlanta,Georgia
773793,T02779792,A00009199,d,$8.63,02.10.18 09:41:03,c3,Philadelphia,Pennsylvania
773794,T00082721,A00000277,d,$798.08,02.10.18 09:42:23,c3,Birmingham,Alabama
773795,T00821595,A00002798,d,$431.7,02.10.18 09:47:06,c3,Los Angeles,California
773796,T00807889,A00002752,d,$30.22,02.10.18 10:00:43,c3,Chicago,Illinois
773797,T00974368,A00003319,d,$198.58,02.10.18 10:10:52,c3,Cambridge,Massachusetts
773798,T00484068,A00001647,d,$94.97,02.10.18 10:19:57,c2,New York City,New York
773799,T00761142,A00002598,c,$1424.09,02.10.18 10:20:53,c2,New York City,New York
773800,T03149660,A00010451,d,$69.07,02.10.18 10:21:55,c3,New York City,New York
773801,T01689391,A00005726,d,$526.67,02.10.18 10:23:02,c4,Milwaukee,Wisconsin
773802,T00582258,A00001980,c,$30.22,02.10.18 10:25:26,c4,Burlington,Vermont
773803,T02502476,A00008261,d,$116.56,02.10.18 10:25:31,c2,Oklahoma City,Oklahoma
773804,T00977071,A00003329,d,$457.6,02.10.18 10:26:34,c4,Columbus,Ohio
773805,T01650241,A00005593,c,$696.12,02.10.18 10:31:02,c2,Louisville,Kentucky
773806,T00345703,A00001170,d,$556.89,02.10.18 10:31:44,c4,Wichita,Kansas
773807,T00881639,A00003003,c,$297.87,02.10.18 10:40:18,c2,Albuquerque,New Mexico
773808,T00507797,A00001734,d,$682.09,02.10.18 10:40:45,c3,Jackson,Mississippi
773809,T00993355,A00003389,c,$691.93,02.10.18 10:52:45,c3,Oklahoma City,Oklahoma
773810,T00209012,A00000709,c,$341.04,02.10.18 11:00:11,c3,Atlanta,Georgia
773811,T01149570,A00003932,d,$34.54,02.10.18 11:00:14,c2,Chicago,Illinois
773812,T02253893,A00007437,c,$181.31,02.10.18 11:02:16,c4,Atlanta,Georgia
773813,T00966567,A00003293,d,$548.26,02.10.18 11:08:02,c1,New York City,New York
773814,T01130054,A00003862,c,$2043.97,02.10.18 11:10:50,c4,New York City,New York
773815,T02135633,A00007231,d,$2594.52,02.10.18 11:13:45,c2,Detroit,Michigan
773816,T00777123,A00002649,d,$196.86,02.10.18 11:13:45,c4,Jacksonville,Florida
773817,T00061848,A00000205,d,$36.26,02.10.18 11:22:43,c3,New York City,New York
773818,T01613082,A00005477,d,$392.85,02.10.18 11:23:47,c5,New Bedford,Massachusetts
773819,T00413993,A00001407,c,$1406.0,02.10.18 11:24:50,c4,Atlanta,Georgia
773820,T00903458,A00003078,d,$18.13,02.10.18 11:25:29,c4,New York City,New York
773821,T03414790,A00011333,c,$185.63,02.10.18 11:28:01,c4,Washington,District of Columbia
773822,T01070751,A00003657,d,$96.7,02.10.18 11:33:56,c4,Nashua,New Hampshire
773823,T01090241,A00003726,d,$755.48,02.10.18 11:38:58,c1,Houston,Texas
773824,T00613308,A00002089,c,$320.36,02.10.18 11:42:33,c2,Newark,New Jersey
773825,T00989786,A00003374,c,$486.96,02.10.18 11:56:30,c3,Omaha,Nebraska
773826,T00425626,A00001445,d,$12.95,02.10.18 11:59:58,c3,Lynn,Massachusetts
773827,T00161252,A00000540,d,$92.82,02.10.18 12:05:20,c3,Rochester,New York
773828,T02023462,A00006856,c,$716.62,02.10.18 12:08:15,c1,Wilmington,Delaware
773829,T00761306,A00002598,d,$2534.08,02.10.18 12:11:25,c2,New York City,New York
773830,T00406566,A00001383,d,$189.95,02.10.18 12:19:27,c3,Nashville,Tennessee
773831,T00130860,A00000439,d,$77.71,02.10.18 12:30:58,c3,Lawrence,Massachusetts
773832,T02729898,A00009030,d,$444.65,02.10.18 12:31:31,c4,Philadelphia,Pennsylvania
773833,T01621882,A00005505,c,$922.59,02.10.18 12:36:14,c3,New York City,New York
773834,T02910781,A00009640,d,$246.07,02.10.18 12:37:02,c3,New York City,New York
773835,T01958945,A00006636,d,$17.27,02.10.18 12:50:49,c3,Philadelphia,Pennsylvania
773836,T01117760,A00003818,d,$207.22,02.10.18 12:56:26,c4,Chicago,Illinois
773837,T01001442,A00003418,d,$375.58,02.10.18 12:56:27,c2,Billings,Montana
773838,T02579292,A00008519,d,$297.87,02.10.18 13:00:39,c5,Minneapolis,Minnesota
773839,T03227828,A00010711,d,$108.79,02.10.18 13:03:18,c3,Providence,Rhode Island
773840,T00695645,A00002378,d,$889.3,02.10.18 13:05:21,c3,Baltimore,Maryland
773841,T00633798,A00002164,d,$595.75,02.10.18 13:15:31,c3,Norwalk,Connecticut
773842,T00549073,A00001870,d,$1018.81,02.10.18 13:19:06,c3,Detroit,Michigan
773843,T00272838,A00000933,d,$17.27,02.10.18 13:29:06,c2,Omaha,Nebraska
773844,T02035239,A00006897,d,$1782.92,02.10.18 13:41:20,c3,Worcester,Massachusetts
773845,T01470632,A00005011,d,$526.67,02.10.18 13:47:48,c4,Des Moines,Iowa
773846,T02408102,A00007944,d,$859.08,02.10.18 14:01:20,c3,Quincy,Massachusetts
773847,T00075494,A00000250,d,$181.31,02.10.18 14:15:21,c2,Cambridge,Massachusetts
773848,T00363989,A00001237,c,$332.45,02.10.18 14:19:18,c3,Boston,Massachusetts
773849,T00940764,A00003211,d,$43.17,02.10.18 14:26:03,c2,Philadelphia,Pennsylvania
773850,T00635466,A00002169,d,$539.62,02.10.18 14:41:21,c2,New Bedford,Massachusetts
773851,T00613861,A00002092,c,$1322.38,02.10.18 14:49:21,c1,New York City,New York
773852,T01459870,A00004969,c,$304.22,02.10.18 14:50:39,c2,Lynn,Massachusetts
773853,T00685051,A00002338,d,$967.01,02.10.18 14:56:44,c3,Quincy,Massachusetts
773854,T00898040,A00003060,d,$802.96,02.10.18 15:01:41,c2,New Britain,Connecticut
773855,T00390329,A00001327,d,$591.43,02.10.18 15:04:37,c5,Newton,Massachusetts
773856,T02539505,A00008381,c,$884.38,02.10.18 15:04:50,c4,Las Vegas,Nevada
773857,T00418267,A00001418,d,$172.68,02.10.18 15:11:14,c4,Sioux Falls,South Dakota
773858,T01000674,A00003415,d,$12.95,02.10.18 15:15:20,c4,Rochester,New York
773859,T00263398,A00000900,d,$99.29,02.10.18 15:16:27,c2,Worcester,Massachusetts
773860,T00384655,A00001306,d,$457.6,02.10.18 15:33:52,c2,New York City,New York
773861,T00008258,A00000030,c,$2009.95,02.10.18 16:00:27,c2,Providence,Rhode Island
773862,T02915211,A00009656,c,$423.11,02.10.18 16:05:37,c2,Fall River,Massachusetts
773863,T03353817,A00011138,d,$125.19,02.10.18 16:10:08,c3,Los Angeles,California
773864,T00576957,A00001965,d,$809.14,02.10.18 16:14:55,c3,New Bedford,Massachusetts
773865,T00111885,A00000378,c,$1622.41,02.10.18 16:21:24,c3,Cranston,Rhode Island
773866,T00625041,A00002133,d,$241.75,02.10.18 16:26:46,c3,Nashville,Tennessee
773867,T00989438,A00003372,d,$414.43,02.10.18 16:50:12,c4,Minneapolis,Minnesota
773868,T00112195,A00000378,d,$1355.54,02.10.18 16:51:47,c3,Cranston,Rhode Island
773869,T00234748,A00000800,c,$250.39,02.10.18 16:53:09,c2,Nashville,Tennessee
773870,T00283824,A00000974,d,$1165.59,02.10.18 16:57:18,c3,Newark,New Jersey
773871,T01003954,A00003425,c,$103.61,02.10.18 17:00:09,c5,Los Angeles,California
773872,T00378995,A00001288,d,$51.8,02.10.18 17:00:32,c4,Nashville,Tennessee
